Time,Node,S,E,I,R
136,11,5142.0,0.0,0.0,98425.83
136,12,5702.0,0.0,0.0,111996.16
136,13,6445.0,0.0,0.0,124322.5
137,0,373.0,0.0,1.0,26538.572
137,1,492.0,0.0,0.0,32593.705
137,2,452.0,0.0,0.0,32962.555
137,3,2619.0,0.0,0.0,53891.25
137,4,3748.0,0.0,0.0,78048.914
137,5,3022.0,0.0,0.0,50866.277
137,6,7532.0,0.0,0.0,141960.94
137,7,6692.0,0.0,0.0,122084.375
137,8,5327.0,0.0,0.0,90134.66
137,9,7537.0,0.0,0.0,127891.13
137,10,2821.0,0.0,0.0,56562.3
137,11,5142.0,0.0,0.0,98422.39
137,12,5702.0,0.0,0.0,111992.234
137,13,6445.0,0.0,0.0,124318.16
138,0,373.0,0.0,1.0,26536.395
138,1,492.0,0.0,0.0,32591.02
138,2,452.0,0.0,0.0,32959.86
138,3,2619.0,0.0,0.0,53887.96
138,4,3748.0,0.0,0.0,78044.234
138,5,3022.0,0.0,0.0,50863.195
138,6,7532.0,0.0,0.0,141955.19
138,7,6692.0,0.0,0.0,122080.13
138,8,5327.0,0.0,0.0,90131.484
138,9,7537.0,0.0,0.0,127886.64
138,10,2821.0,0.0,0.0,56560.316
138,11,5142.0,0.0,0.0,98418.945
138,12,5702.0,0.0,0.0,111988.33
138,13,6445.0,0.0,0.0,124313.81
139,0,373.0,0.0,1.0,26534.215
139,1,492.0,0.0,0.0,32588.336
139,2,452.0,0.0,0.0,32957.156
139,3,2619.0,0.0,0.0,53884.67
139,4,3748.0,0.0,0.0,78039.56
139,5,3022.0,0.0,0.0,50860.117
139,6,7532.0,0.0,0.0,141949.44
139,7,6692.0,0.0,0.0,122075.89
139,8,5327.0,0.0,0.0,90128.31
139,9,7537.0,0.0,0.0,127882.14
139,10,2821.0,0.0,0.0,56558.332
139,11,5142.0,0.0,0.0,98415.51
139,12,5702.0,0.0,0.0,111984.41
139,13,6445.0,0.0,0.0,124309.47
140,0,374.0,0.0,1.0,26532.04
140,1,493.0,0.0,0.0,32585.65
140,2,453.0,0.0,0.0,32954.457
140,3,2584.0,0.0,0.0,53514.383
140,4,3766.0,0.0,0.0,78034.88
140,5,3034.0,0.0,0.0,50857.04
140,6,7587.0,0.0,0.0,141942.69
140,7,6745.0,0.0,0.0,122068.64
140,8,5366.0,0.0,0.0,90124.14
140,9,7592.0,0.0,0.0,127876.65
140,10,2845.0,0.0,0.0,56554.348
140,11,5184.0,0.0,0.0,98412.06
140,12,5750.0,0.0,0.0,111978.5
140,13,6498.0,0.0,0.0,124305.125
141,0,374.0,0.0,1.0,26529.86
141,1,493.0,0.0,0.0,32582.969
141,2,453.0,0.0,0.0,32951.758
141,3,2584.0,0.0,0.0,53511.094
141,4,3766.0,0.0,0.0,78030.2
141,5,3034.0,0.0,0.0,50853.957
141,6,7587.0,0.0,0.0,141936.94
141,7,6745.0,0.0,0.0,122064.39
141,8,5366.0,0.0,0.0,90120.97
141,9,7592.0,0.0,0.0,127872.16
141,10,2845.0,0.0,0.0,56552.363
141,11,5184.0,0.0,0.0,98408.625
141,12,5750.0,0.0,0.0,111974.586
141,13,6498.0,0.0,0.0,124300.79
142,0,374.0,0.0,1.0,26527.684
142,1,493.0,0.0,0.0,32580.283
142,2,453.0,0.0,0.0,32949.055
142,3,2584.0,0.0,0.0,53507.805
142,4,3766.0,0.0,0.0,78025.53
142,5,3034.0,0.0,0.0,50850.88
142,6,7587.0,0.0,0.0,141931.19
142,7,6745.0,0.0,0.0,122060.15
142,8,5366.0,0.0,0.0,90117.8
142,9,7592.0,0.0,0.0,127867.664
142,10,2845.0,0.0,0.0,56550.38
142,11,5184.0,0.0,0.0,98405.19
142,12,5750.0,0.0,0.0,111970.67
142,13,6498.0,0.0,0.0,124296.445
143,0,374.0,0.0,0.0,26526.506
143,1,493.0,0.0,0.0,32577.598
143,2,453.0,0.0,0.0,32946.355
143,3,2584.0,0.0,0.0,53504.516
143,4,3766.0,0.0,0.0,78020.85
143,5,3034.0,0.0,0.0,50847.805
143,6,7587.0,0.0,0.0,141925.44
143,7,6745.0,0.0,0.0,122055.91
143,8,5366.0,0.0,0.0,90114.63
143,9,7592.0,0.0,0.0,127863.17
143,10,2845.0,0.0,0.0,56548.4
143,11,5184.0,0.0,0.0,98401.75
143,12,5750.0,0.0,0.0,111966.76
143,13,6498.0,0.0,0.0,124292.11
144,0,374.0,0.0,0.0,26524.328
144,1,493.0,0.0,0.0,32574.914
144,2,453.0,0.0,0.0,32943.656
144,3,2584.0,0.0,0.0,53501.227
144,4,3766.0,0.0,0.0,78016.18
144,5,3034.0,0.0,0.0,50844.723
144,6,7587.0,0.0,0.0,141919.69
144,7,6745.0,0.0,0.0,122051.66
144,8,5366.0,0.0,0.0,90111.46
144,9,7592.0,0.0,0.0,127858.68
144,10,2845.0,0.0,0.0,56546.414
144,11,5184.0,0.0,0.0,98398.305
144,12,5750.0,0.0,0.0,111962.84
144,13,6498.0,0.0,0.0,124287.766
145,0,374.0,0.0,0.0,26522.152
145,1,493.0,0.0,0.0,32572.232
145,2,453.0,0.0,0.0,32940.96
145,3,2584.0,0.0,0.0,53497.938
145,4,3766.0,0.0,0.0,78011.5
145,5,3034.0,0.0,0.0,50841.645
145,6,7587.0,0.0,0.0,141913.95
145,7,6745.0,0.0,0.0,122047.414
145,8,5366.0,0.0,0.0,90108.3
145,9,7592.0,0.0,0.0,127854.19
145,10,2845.0,0.0,0.0,56544.43
145,11,5184.0,0.0,0.0,98394.87
145,12,5750.0,0.0,0.0,111958.94
145,13,6498.0,0.0,0.0,124283.42
146,0,374.0,0.0,0.0,26519.973
146,1,493.0,0.0,0.0,32569.547
146,2,453.0,0.0,0.0,32938.258
146,3,2584.0,0.0,0.0,53494.65
146,4,3766.0,0.0,0.0,78006.83
146,5,3034.0,0.0,0.0,50838.57
146,6,7587.0,0.0,0.0,141908.2
146,7,6745.0,0.0,0.0,122043.17
146,8,5366.0,0.0,0.0,90105.125
146,9,7592.0,0.0,0.0,127849.695
146,10,2845.0,0.0,0.0,56542.445
146,11,5184.0,0.0,0.0,98391.42
146,12,5750.0,0.0,0.0,111955.02
146,13,6498.0,0.0,0.0,124279.086
147,0,375.0,0.0,0.0,26517.797
147,1,494.0,0.0,0.0,32566.865
147,2,454.0,0.0,0.0,32935.562
147,3,2549.0,0.0,0.0,53125.363
147,4,3784.0,0.0,0.0,78002.16
147,5,3046.0,0.0,0.0,50835.492
147,6,7641.0,0.0,0.0,141901.45
147,7,6797.0,0.0,0.0,122037.93
147,8,5405.0,0.0,0.0,90100.95
147,9,7647.0,0.0,0.0,127843.2
147,10,2869.0,0.0,0.0,56538.465
147,11,5226.0,0.0,0.0,98386.984
147,12,5798.0,0.0,0.0,111950.12
147,13,6552.0,0.0,0.0,124272.75
148,0,375.0,0.0,0.0,26515.621
148,1,494.0,0.0,0.0,32564.184
148,2,454.0,0.0,0.0,32932.863
148,3,2549.0,0.0,0.0,53122.08
148,4,3784.0,0.0,0.0,77997.484
148,5,3046.0,0.0,0.0,50832.414
148,6,7641.0,0.0,0.0,141895.72
148,7,6797.0,0.0,0.0,122033.69
148,8,5405.0,0.0,0.0,90097.79
148,9,7647.0,0.0,0.0,127838.71
148,10,2869.0,0.0,0.0,56536.48
148,11,5226.0,0.0,0.0,98383.55
148,12,5798.0,0.0,0.0,111946.2
148,13,6552.0,0.0,0.0,124268.414
149,0,375.0,0.0,0.0,26513.445
149,1,494.0,0.0,0.0,32561.502
149,2,454.0,0.0,0.0,32930.164
149,3,2549.0,0.0,0.0,53118.79
149,4,3784.0,0.0,0.0,77992.81
149,5,3046.0,0.0,0.0,50829.336
149,6,7641.0,0.0,0.0,141889.97
149,7,6797.0,0.0,0.0,122029.445
149,8,5405.0,0.0,0.0,90094.625
149,9,7647.0,0.0,0.0,127834.22
149,10,2869.0,0.0,0.0,56534.5
149,11,5226.0,0.0,0.0,98380.11
149,12,5798.0,0.0,0.0,111942.3
149,13,6552.0,0.0,0.0,124264.07
150,0,375.0,0.0,0.0,26511.27
150,1,494.0,0.0,0.0,32558.82
150,2,454.0,0.0,0.0,32927.47
150,3,2549.0,0.0,0.0,53115.5
150,4,3784.0,0.0,0.0,77988.14
150,5,3046.0,0.0,0.0,50826.26
150,6,7641.0,0.0,0.0,141884.22
150,7,6797.0,0.0,0.0,122025.2
150,8,5405.0,0.0,0.0,90091.45
150,9,7647.0,0.0,0.0,127829.734
150,10,2869.0,0.0,0.0,56532.516
150,11,5226.0,0.0,0.0,98376.67
150,12,5798.0,0.0,0.0,111938.39
150,13,6552.0,0.0,0.0,124259.734
151,0,375.0,0.0,0.0,26509.094
151,1,494.0,0.0,0.0,32556.137
151,2,454.0,0.0,0.0,32924.77
151,3,2549.0,0.0,0.0,53112.22
151,4,3784.0,0.0,0.0,77983.47
151,5,3046.0,0.0,0.0,50823.184
151,6,7641.0,0.0,0.0,141878.48
151,7,6797.0,0.0,0.0,122020.96
151,8,5405.0,0.0,0.0,90088.28
151,9,7647.0,0.0,0.0,127825.24
151,10,2869.0,0.0,0.0,56530.535
151,11,5226.0,0.0,0.0,98373.234
151,12,5798.0,0.0,0.0,111934.48
151,13,6552.0,0.0,0.0,124255.4
152,0,375.0,0.0,0.0,26506.918
152,1,494.0,0.0,0.0,32553.457
152,2,454.0,0.0,0.0,32922.074
152,3,2549.0,0.0,0.0,53108.93
152,4,3784.0,0.0,0.0,77978.79
152,5,3046.0,0.0,0.0,50820.11
152,6,7641.0,0.0,0.0,141872.73
152,7,6797.0,0.0,0.0,122016.72
152,8,5405.0,0.0,0.0,90085.12
152,9,7647.0,0.0,0.0,127820.76
152,10,2869.0,0.0,0.0,56528.555
152,11,5226.0,0.0,0.0,98369.8
152,12,5798.0,0.0,0.0,111930.57
152,13,6552.0,0.0,0.0,124251.06
153,0,375.0,0.0,0.0,26504.742
153,1,494.0,0.0,0.0,32550.773
153,2,454.0,0.0,0.0,32919.375
153,3,2549.0,0.0,0.0,53105.645
153,4,3784.0,0.0,0.0,77974.12
153,5,3046.0,0.0,0.0,50817.035
153,6,7641.0,0.0,0.0,141867.0
153,7,6797.0,0.0,0.0,122012.48
153,8,5405.0,0.0,0.0,90081.95
153,9,7647.0,0.0,0.0,127816.266
153,10,2869.0,0.0,0.0,56526.57
153,11,5226.0,0.0,0.0,98366.36
153,12,5798.0,0.0,0.0,111926.66
153,13,6552.0,0.0,0.0,124246.73
154,0,376.0,0.0,0.0,26502.566
154,1,495.0,0.0,0.0,32548.094
154,2,455.0,0.0,0.0,32916.68
154,3,2507.0,0.0,0.0,52740.36
154,4,3802.0,0.0,0.0,77969.45
154,5,3058.0,0.0,0.0,50813.96
154,6,7696.0,0.0,0.0,141860.25
154,7,6850.0,0.0,0.0,122005.24
154,8,5444.0,0.0,0.0,90077.78
154,9,7703.0,0.0,0.0,127809.78
154,10,2893.0,0.0,0.0,56524.59
154,11,5269.0,0.0,0.0,98358.92
154,12,5846.0,0.0,0.0,111921.75
154,13,6605.0,0.0,0.0,124241.39
155,0,376.0,0.0,0.0,26500.393
155,1,495.0,0.0,0.0,32545.414
155,2,455.0,0.0,0.0,32913.98
155,3,2507.0,0.0,0.0,52737.074
155,4,3802.0,0.0,0.0,77964.78
155,5,3058.0,0.0,0.0,50810.887
155,6,7696.0,0.0,0.0,141854.5
155,7,6850.0,0.0,0.0,122001.0
155,8,5444.0,0.0,0.0,90074.62
155,9,7703.0,0.0,0.0,127805.29
155,10,2893.0,0.0,0.0,56522.61
155,11,5269.0,0.0,0.0,98355.49
155,12,5846.0,0.0,0.0,111917.84
155,13,6605.0,0.0,0.0,124237.055
156,0,376.0,0.0,0.0,26498.219
156,1,495.0,0.0,0.0,32542.732
156,2,455.0,0.0,0.0,32911.285
156,3,2507.0,0.0,0.0,52733.79
156,4,3802.0,0.0,0.0,77960.11
156,5,3058.0,0.0,0.0,50807.812
156,6,7696.0,0.0,0.0,141848.77
156,7,6850.0,0.0,0.0,121996.766
156,8,5444.0,0.0,0.0,90071.45
156,9,7703.0,0.0,0.0,127800.805
156,10,2893.0,0.0,0.0,56520.625
156,11,5269.0,0.0,0.0,98352.055
156,12,5846.0,0.0,0.0,111913.94
156,13,6605.0,0.0,0.0,124232.72
157,0,376.0,0.0,0.0,26496.043
157,1,495.0,0.0,0.0,32540.05
157,2,455.0,0.0,0.0,32908.59
157,3,2507.0,0.0,0.0,52730.508
157,4,3802.0,0.0,0.0,77955.44
157,5,3058.0,0.0,0.0,50804.74
157,6,7696.0,0.0,0.0,141843.03
157,7,6850.0,0.0,0.0,121992.516
157,8,5444.0,0.0,0.0,90068.29
157,9,7703.0,0.0,0.0,127796.31
157,10,2893.0,0.0,0.0,56518.645
157,11,5269.0,0.0,0.0,98348.625
157,12,5846.0,0.0,0.0,111910.03
157,13,6605.0,0.0,0.0,124228.38
158,0,376.0,0.0,0.0,26493.87
158,1,495.0,0.0,0.0,32537.371
158,2,455.0,0.0,0.0,32905.895
158,3,2507.0,0.0,0.0,52727.223
158,4,3802.0,0.0,0.0,77950.77
158,5,3058.0,0.0,0.0,50801.664
158,6,7696.0,0.0,0.0,141837.28
158,7,6850.0,0.0,0.0,121988.28
158,8,5444.0,0.0,0.0,90065.125
158,9,7703.0,0.0,0.0,127791.83
158,10,2893.0,0.0,0.0,56516.664
158,11,5269.0,0.0,0.0,98345.19
158,12,5846.0,0.0,0.0,111906.125
158,13,6605.0,0.0,0.0,124224.055
159,0,376.0,0.0,0.0,26491.695
159,1,495.0,0.0,0.0,32534.693
159,2,455.0,0.0,0.0,32903.2
159,3,2507.0,0.0,0.0,52723.938
159,4,3802.0,0.0,0.0,77946.11
159,5,3058.0,0.0,0.0,50798.59
159,6,7696.0,0.0,0.0,141831.56
159,7,6850.0,0.0,0.0,121984.05
159,8,5444.0,0.0,0.0,90061.95
159,9,7703.0,0.0,0.0,127787.34
159,10,2893.0,0.0,0.0,56514.684
159,11,5269.0,0.0,0.0,98341.75
159,12,5846.0,0.0,0.0,111902.22
159,13,6605.0,0.0,0.0,124219.72
160,0,376.0,0.0,0.0,26489.521
160,1,495.0,0.0,0.0,32532.012
160,2,455.0,0.0,0.0,32900.504
160,3,2507.0,0.0,0.0,52720.656
160,4,3802.0,0.0,0.0,77941.44
160,5,3058.0,0.0,0.0,50795.516
160,6,7696.0,0.0,0.0,141825.81
160,7,6850.0,0.0,0.0,121979.805
160,8,5444.0,0.0,0.0,90058.8
160,9,7703.0,0.0,0.0,127782.86
160,10,2893.0,0.0,0.0,56512.703
160,11,5269.0,0.0,0.0,98338.31
160,12,5846.0,0.0,0.0,111898.31
160,13,6605.0,0.0,0.0,124215.39
161,0,377.0,0.0,0.0,26487.348
161,1,496.0,0.0,0.0,32529.334
161,2,456.0,0.0,0.0,32897.81
161,3,2468.0,0.0,0.0,52356.37
161,4,3820.0,0.0,0.0,77936.766
161,5,3070.0,0.0,0.0,50792.44
161,6,7750.0,0.0,0.0,141820.08
161,7,6902.0,0.0,0.0,121974.57
161,8,5483.0,0.0,0.0,90054.625
161,9,7758.0,0.0,0.0,127778.375
161,10,2917.0,0.0,0.0,56508.723
161,11,5311.0,0.0,0.0,98333.88
161,12,5894.0,0.0,0.0,111892.41
161,13,6658.0,0.0,0.0,124209.05
162,0,377.0,0.0,0.0,26485.174
162,1,496.0,0.0,0.0,32526.654
162,2,456.0,0.0,0.0,32895.113
162,3,2468.0,0.0,0.0,52353.09
162,4,3820.0,0.0,0.0,77932.1
162,5,3070.0,0.0,0.0,50789.37
162,6,7750.0,0.0,0.0,141814.34
162,7,6902.0,0.0,0.0,121970.33
162,8,5483.0,0.0,0.0,90051.47
162,9,7758.0,0.0,0.0,127773.89
162,10,2917.0,0.0,0.0,56506.742
162,11,5311.0,0.0,0.0,98330.45
162,12,5894.0,0.0,0.0,111888.5
162,13,6658.0,0.0,0.0,124204.72
163,0,377.0,0.0,0.0,26483.0
163,1,496.0,0.0,0.0,32523.977
163,2,456.0,0.0,0.0,32892.42
163,3,2468.0,0.0,0.0,52349.81
163,4,3820.0,0.0,0.0,77927.43
163,5,3070.0,0.0,0.0,50786.297
163,6,7750.0,0.0,0.0,141808.6
163,7,6902.0,0.0,0.0,121966.09
163,8,5483.0,0.0,0.0,90048.3
163,9,7758.0,0.0,0.0,127769.41
163,10,2917.0,0.0,0.0,56504.766
163,11,5311.0,0.0,0.0,98327.016
163,12,5894.0,0.0,0.0,111884.59
163,13,6658.0,0.0,0.0,124200.39
164,0,377.0,0.0,0.0,26480.828
164,1,496.0,0.0,0.0,32521.297
164,2,456.0,0.0,0.0,32889.727
164,3,2468.0,0.0,0.0,52346.523
164,4,3820.0,0.0,0.0,77922.766
164,5,3070.0,0.0,0.0,50783.227
164,6,7750.0,0.0,0.0,141802.86
164,7,6902.0,0.0,0.0,121961.86
164,8,5483.0,0.0,0.0,90045.14
164,9,7758.0,0.0,0.0,127764.92
164,10,2917.0,0.0,0.0,56502.785
164,11,5311.0,0.0,0.0,98323.58
164,12,5894.0,0.0,0.0,111880.69
164,13,6658.0,0.0,0.0,124196.055
165,0,377.0,0.0,0.0,26478.656
165,1,496.0,0.0,0.0,32518.62
165,2,456.0,0.0,0.0,32887.03
165,3,2468.0,0.0,0.0,52343.242
165,4,3820.0,0.0,0.0,77918.1
165,5,3070.0,0.0,0.0,50780.152
165,6,7750.0,0.0,0.0,141797.12
165,7,6902.0,0.0,0.0,121957.625
165,8,5483.0,0.0,0.0,90041.98
165,9,7758.0,0.0,0.0,127760.44
165,10,2917.0,0.0,0.0,56500.805
165,11,5311.0,0.0,0.0,98320.15
165,12,5894.0,0.0,0.0,111876.79
165,13,6658.0,0.0,0.0,124191.73
166,0,377.0,0.0,0.0,26476.482
166,1,496.0,0.0,0.0,32515.941
166,2,456.0,0.0,0.0,32884.336
166,3,2468.0,0.0,0.0,52339.96
166,4,3820.0,0.0,0.0,77913.44
166,5,3070.0,0.0,0.0,50777.082
166,6,7750.0,0.0,0.0,141791.39
166,7,6902.0,0.0,0.0,121953.39
166,8,5483.0,0.0,0.0,90038.81
166,9,7758.0,0.0,0.0,127755.95
166,10,2917.0,0.0,0.0,56498.83
166,11,5311.0,0.0,0.0,98316.72
166,12,5894.0,0.0,0.0,111872.88
166,13,6658.0,0.0,0.0,124187.39
167,0,377.0,0.0,0.0,26474.309
167,1,496.0,0.0,0.0,32513.266
167,2,456.0,0.0,0.0,32881.645
167,3,2468.0,0.0,0.0,52336.68
167,4,3820.0,0.0,0.0,77908.77
167,5,3070.0,0.0,0.0,50774.01
167,6,7750.0,0.0,0.0,141785.66
167,7,6902.0,0.0,0.0,121949.16
167,8,5483.0,0.0,0.0,90035.65
167,9,7758.0,0.0,0.0,127751.47
167,10,2917.0,0.0,0.0,56496.848
167,11,5311.0,0.0,0.0,98313.29
167,12,5894.0,0.0,0.0,111868.984
167,13,6658.0,0.0,0.0,124183.06
168,0,378.0,0.0,0.0,26472.137
168,1,497.0,0.0,0.0,32510.586
168,2,457.0,0.0,0.0,32878.953
168,3,2428.0,0.0,0.0,51970.402
168,4,3838.0,0.0,0.0,77903.11
168,5,3082.0,0.0,0.0,50769.94
168,6,7805.0,0.0,0.0,141778.92
168,7,6955.0,0.0,0.0,121943.92
168,8,5522.0,0.0,0.0,90030.484
168,9,7813.0,0.0,0.0,127744.99
168,10,2941.0,0.0,0.0,56494.867
168,11,5354.0,0.0,0.0,98309.86
168,12,5942.0,0.0,0.0,111865.08
168,13,6711.0,0.0,0.0,124177.734
169,0,378.0,0.0,0.0,26469.965
169,1,497.0,0.0,0.0,32507.91
169,2,457.0,0.0,0.0,32876.258
169,3,2428.0,0.0,0.0,51967.12
169,4,3838.0,0.0,0.0,77898.445
169,5,3082.0,0.0,0.0,50766.867
169,6,7805.0,0.0,0.0,141773.19
169,7,6955.0,0.0,0.0,121939.69
169,8,5522.0,0.0,0.0,90027.33
169,9,7813.0,0.0,0.0,127740.51
169,10,2941.0,0.0,0.0,56492.89
169,11,5354.0,0.0,0.0,98306.42
169,12,5942.0,0.0,0.0,111861.17
169,13,6711.0,0.0,0.0,124173.41
170,0,378.0,0.0,0.0,26467.793
170,1,497.0,0.0,0.0,32505.23
170,2,457.0,0.0,0.0,32873.566
170,3,2428.0,0.0,0.0,51963.84
170,4,3838.0,0.0,0.0,77893.78
170,5,3082.0,0.0,0.0,50763.797
170,6,7805.0,0.0,0.0,141767.45
170,7,6955.0,0.0,0.0,121935.45
170,8,5522.0,0.0,0.0,90024.164
170,9,7813.0,0.0,0.0,127736.03
170,10,2941.0,0.0,0.0,56490.91
170,11,5354.0,0.0,0.0,98302.99
170,12,5942.0,0.0,0.0,111857.27
170,13,6711.0,0.0,0.0,124169.08
171,0,378.0,0.0,0.0,26465.621
171,1,497.0,0.0,0.0,32502.555
171,2,457.0,0.0,0.0,32870.875
171,3,2428.0,0.0,0.0,51960.56
171,4,3838.0,0.0,0.0,77889.12
171,5,3082.0,0.0,0.0,50760.727
171,6,7805.0,0.0,0.0,141761.72
171,7,6955.0,0.0,0.0,121931.22
171,8,5522.0,0.0,0.0,90021.0
171,9,7813.0,0.0,0.0,127731.55
171,10,2941.0,0.0,0.0,56488.934
171,11,5354.0,0.0,0.0,98299.56
171,12,5942.0,0.0,0.0,111853.375
171,13,6711.0,0.0,0.0,124164.75
172,0,378.0,0.0,0.0,26463.45
172,1,497.0,0.0,0.0,32499.879
172,2,457.0,0.0,0.0,32868.184
172,3,2428.0,0.0,0.0,51957.28
172,4,3838.0,0.0,0.0,77884.45
172,5,3082.0,0.0,0.0,50757.66
172,6,7805.0,0.0,0.0,141756.0
172,7,6955.0,0.0,0.0,121926.984
172,8,5522.0,0.0,0.0,90017.84
172,9,7813.0,0.0,0.0,127727.06
172,10,2941.0,0.0,0.0,56486.953
172,11,5354.0,0.0,0.0,98296.13
172,12,5942.0,0.0,0.0,111849.47
172,13,6711.0,0.0,0.0,124160.42
173,0,378.0,0.0,0.0,26461.281
173,1,497.0,0.0,0.0,32497.203
173,2,457.0,0.0,0.0,32865.49
173,3,2428.0,0.0,0.0,51954.0
173,4,3838.0,0.0,0.0,77879.8
173,5,3082.0,0.0,0.0,50754.59
173,6,7805.0,0.0,0.0,141750.27
173,7,6955.0,0.0,0.0,121922.75
173,8,5522.0,0.0,0.0,90014.69
173,9,7813.0,0.0,0.0,127722.586
173,10,2941.0,0.0,0.0,56484.977
173,11,5354.0,0.0,0.0,98292.7
173,12,5942.0,0.0,0.0,111845.57
173,13,6711.0,0.0,0.0,124156.09
174,0,378.0,0.0,0.0,26459.11
174,1,497.0,0.0,0.0,32494.527
174,2,457.0,0.0,0.0,32862.797
174,3,2428.0,0.0,0.0,51950.723
174,4,3838.0,0.0,0.0,77875.125
174,5,3082.0,0.0,0.0,50751.52
174,6,7805.0,0.0,0.0,141744.53
174,7,6955.0,0.0,0.0,121918.516
174,8,5522.0,0.0,0.0,90011.52
174,9,7813.0,0.0,0.0,127718.11
174,10,2941.0,0.0,0.0,56483.0
174,11,5354.0,0.0,0.0,98289.27
174,12,5942.0,0.0,0.0,111841.67
174,13,6711.0,0.0,0.0,124151.766
175,0,379.0,0.0,0.0,26456.938
175,1,499.0,0.0,0.0,32491.852
175,2,458.0,0.0,0.0,32860.11
175,3,2395.0,0.0,0.0,51575.445
175,4,3856.0,0.0,0.0,77870.47
175,5,3094.0,0.0,0.0,50748.453
175,6,7860.0,0.0,0.0,141737.8
175,7,7008.0,0.0,0.0,121913.29
175,8,5561.0,0.0,0.0,90007.36
175,9,7869.0,0.0,0.0,127713.625
175,10,2965.0,0.0,0.0,56480.023
175,11,5396.0,0.0,0.0,98284.84
175,12,5990.0,0.0,0.0,111837.766
175,13,6765.0,0.0,0.0,124145.44
176,0,379.0,0.0,0.0,26454.768
176,1,499.0,0.0,0.0,32489.176
176,2,458.0,0.0,0.0,32857.418
176,3,2395.0,0.0,0.0,51572.164
176,4,3856.0,0.0,0.0,77865.805
176,5,3094.0,0.0,0.0,50745.383
176,6,7860.0,0.0,0.0,141732.06
176,7,7008.0,0.0,0.0,121909.055
176,8,5561.0,0.0,0.0,90004.2
176,9,7869.0,0.0,0.0,127709.16
176,10,2965.0,0.0,0.0,56478.043
176,11,5396.0,0.0,0.0,98281.414
176,12,5990.0,0.0,0.0,111833.87
176,13,6765.0,0.0,0.0,124141.11
177,0,379.0,0.0,0.0,26452.598
177,1,499.0,0.0,0.0,32486.5
177,2,458.0,0.0,0.0,32854.727
177,3,2395.0,0.0,0.0,51568.887
177,4,3856.0,0.0,0.0,77861.15
177,5,3094.0,0.0,0.0,50742.312
177,6,7860.0,0.0,0.0,141726.34
177,7,7008.0,0.0,0.0,121904.83
177,8,5561.0,0.0,0.0,90001.05
177,9,7869.0,0.0,0.0,127704.67
177,10,2965.0,0.0,0.0,56476.066
177,11,5396.0,0.0,0.0,98277.984
177,12,5990.0,0.0,0.0,111829.97
177,13,6765.0,0.0,0.0,124136.78
178,0,379.0,0.0,0.0,26450.426
178,1,499.0,0.0,0.0,32483.824
178,2,458.0,0.0,0.0,32852.035
178,3,2395.0,0.0,0.0,51565.61
178,4,3856.0,0.0,0.0,77856.484
178,5,3094.0,0.0,0.0,50739.246
178,6,7860.0,0.0,0.0,141720.61
178,7,7008.0,0.0,0.0,121900.59
178,8,5561.0,0.0,0.0,89997.88
178,9,7869.0,0.0,0.0,127700.195
178,10,2965.0,0.0,0.0,56474.09
178,11,5396.0,0.0,0.0,98274.555
178,12,5990.0,0.0,0.0,111826.07
178,13,6765.0,0.0,0.0,124132.46
179,0,379.0,0.0,0.0,26448.258
179,1,499.0,0.0,0.0,32481.152
179,2,458.0,0.0,0.0,32849.344
179,3,2395.0,0.0,0.0,51562.332
179,4,3856.0,0.0,0.0,77851.83
179,5,3094.0,0.0,0.0,50736.18
179,6,7860.0,0.0,0.0,141714.88
179,7,7008.0,0.0,0.0,121896.36
179,8,5561.0,0.0,0.0,89994.72
179,9,7869.0,0.0,0.0,127695.72
179,10,2965.0,0.0,0.0,56472.113
179,11,5396.0,0.0,0.0,98271.125
179,12,5990.0,0.0,0.0,111822.17
179,13,6765.0,0.0,0.0,124128.13
180,0,379.0,0.0,0.0,26446.086
180,1,499.0,0.0,0.0,32478.477
180,2,458.0,0.0,0.0,32846.656
180,3,2395.0,0.0,0.0,51559.055
180,4,3856.0,0.0,0.0,77847.17
180,5,3094.0,0.0,0.0,50733.11
180,6,7860.0,0.0,0.0,141709.16
180,7,7008.0,0.0,0.0,121892.13
180,8,5561.0,0.0,0.0,89991.56
180,9,7869.0,0.0,0.0,127691.24
180,10,2965.0,0.0,0.0,56470.137
180,11,5396.0,0.0,0.0,98267.7
180,12,5990.0,0.0,0.0,111818.27
180,13,6765.0,0.0,0.0,124123.81
181,0,379.0,0.0,0.0,26443.918
181,1,499.0,0.0,0.0,32475.805
181,2,458.0,0.0,0.0,32843.965
181,3,2395.0,0.0,0.0,51555.78
181,4,3856.0,0.0,0.0,77842.51
181,5,3094.0,0.0,0.0,50730.043
181,6,7860.0,0.0,0.0,141703.44
181,7,7008.0,0.0,0.0,121887.91
181,8,5561.0,0.0,0.0,89988.41
181,9,7869.0,0.0,0.0,127686.766
181,10,2965.0,0.0,0.0,56468.16
181,11,5396.0,0.0,0.0,98264.27
181,12,5990.0,0.0,0.0,111814.375
181,13,6765.0,0.0,0.0,124119.484
182,0,380.0,0.0,0.0,26441.75
182,1,500.0,0.0,0.0,32473.129
182,2,460.0,0.0,0.0,32841.273
182,3,2364.0,0.0,0.0,51177.504
182,4,3874.0,0.0,0.0,77837.85
182,5,3106.0,0.0,0.0,50726.977
182,6,7915.0,0.0,0.0,141696.7
182,7,7061.0,0.0,0.0,121881.67
182,8,5600.0,0.0,0.0,89983.25
