"adm0_name","adm1_name","n_samples","r_effect_mean","r_effect_sd","r_effect_median","sia_effect_mean","sia_effect_sd","sia_effect_median","r_effect_q025","r_effect_q975","sia_effect_q025","sia_effect_q975","correlation"
"AFGHANISTAN","NIMROZ",500,1.7483815557587086,0.45706372697033176,1.7546358814113638,0.1336560110178493,0.2518019236884226,0.1348357026844077,0.8766490944242533,2.5944061983961304,-0.32907924340139094,0.6483191625823442,-0.1883024628219895
"AFGHANISTAN","NURISTAN",500,1.1822963263182444,0.43174334218950144,1.1398792758640206,-0.08675752616857832,0.3007810235110166,-0.09303208059957029,0.39879864783893026,2.044182495132262,-0.7001410479065916,0.48011580123725395,-0.06046350650798958
"AFGHANISTAN","PAKTIKA",500,1.771836098838525,0.3805266293845379,1.7778573232699042,-0.058412071213004874,0.22473450279479248,-0.04955041745687237,1.04111119868768,2.539761508757257,-0.5321811563166892,0.3625073400735528,-0.23286266995119825
"AFGHANISTAN","PAKTYA",500,1.5200196607193484,0.3711807582274786,1.5187044266380254,-0.0185675066296808,0.2375983235901394,-0.004280361188174391,0.8488731174419955,2.2843899066952122,-0.4892147380813895,0.4420899145049737,-0.15483634848370936
"AFGHANISTAN","PANJSHER",500,1.3130934700061645,0.5134461980448947,1.3044960762999738,-0.09377181686695987,0.2608335325023421,-0.08591132873128483,0.31140199561868315,2.297671702785435,-0.5615425668327543,0.4084884775019375,-0.07574985608409765
"AFGHANISTAN","PARWAN",500,1.577114957906123,0.4955017063464655,1.5475414353934625,-0.054920637899657065,0.2867710240891679,-0.0486735868168028,0.6220335543046414,2.5141868520018256,-0.599873876485284,0.5176535084193952,-0.1709268925829202
"AFGHANISTAN","SAMANGAN",500,1.526415795436407,0.5467235626666923,1.54107204868671,0.01991194658559136,0.3029987701771191,0.013371022940491813,0.4456753749029203,2.5571809150509415,-0.5257042740451656,0.6228235442963331,-0.1583903485827963
"AFGHANISTAN","SAR-E-PUL",500,1.5009301959887456,0.5398785071875392,1.4933080683204365,0.03405124537865109,0.2894516786808638,0.035048785444393674,0.4748432737517175,2.5929943511446054,-0.5105746141043317,0.5799646643509451,-0.0902735142066588
"AFGHANISTAN","TAKHAR",500,1.3161698195353975,0.5230169379706662,1.2927300666666914,-0.09622441136649512,0.2933527691967763,-0.08919606726422119,0.31500654688155627,2.4335264919015325,-0.7160606559959853,0.43818403036392284,-0.2336410772531951
"AFGHANISTAN","URUZGAN",500,2.545862861944797,0.3481999481039156,2.5453343489863913,0.073316257796277165,0.17871133096315042,0.07007868014965717,1.8496647022012298,3.1859139485090076,-0.29159810813631715,0.44758461151839285,-0.34360016154302514
"AFGHANISTAN","WARDAK",500,2.1224258158734477,0.4145458597160505,2.096800447503955,0.31256004113590147,0.17698002722019757,0.3050987540389454,1.3385867642498148,3.0027788745832344,-0.031050424606789348,0.6534433014163437,-0.4221383777299748
"AFGHANISTAN","ZABUL",500,2.512041540280674,0.3503416969691131,2.5120272447298495,0.18745640754830345,0.14976969769422924,0.18329292154435067,1.8182406123716595,3.135662312955211,-0.08681786246339651,0.4820509782035207,-0.45956282682562816
"ALGERIA","ADRAR",500,-0.6807816256881843,0.7359312903338828,-0.6913832726883902,0.014208410778022828,0.3124971609385005,0.024071742515132943,-2.1613076827999294,0.7983305901964252,-0.6022479919675476,0.5721066881516439,0.021806083086580177
"ALGERIA","AIN DAFLA",500,-0.8785931420104728,0.8722538697221153,-0.8368654916767658,0.05187122091876429,0.4689372081414932,0.06761197457759141,-2.6166825699610445,0.8589375097349385,-0.8587027936741483,1.0230485950770234,0.018814564375395488
"ALGERIA","AIN TEMOUCHENT",500,-0.816420389989049,0.9252848602698017,-0.8839311892425177,0.025146046346471516,0.5108786661071221,0.016887368793899488,-2.530701279069788,0.9744723926241474,-1.0146515116343109,1.0265646225033245,0.01685536623469928
"ALGERIA","ALGER",500,-0.9597321748233815,0.9203414610542002,-0.945287603500004,0.07814617001363594,0.5545808214190799,0.0825804755919536,-2.8599071884688207,0.6913567868222935,-1.0119299929008494,1.1180915704938537,-0.02340379130836608
"ALGERIA","ANNABA",500,-0.7674346180843687,0.9601495860840367,-0.7589378212369045,0.10348561059775051,0.5535309452602382,0.09214096613676809,-2.763586630895726,1.07451024604521,-0.9325163779233645,1.2140452613194594,-0.016547886479510707
"ALGERIA","BATNA",500,-0.7624764697962612,0.8107255056644859,-0.7606512814653266,0.09167096367625432,0.428634771651,0.0983113969514015,-2.325595150470539,0.800804224791513,-0.7679473184461385,0.9543737510550581,0.018653839210275552
"ALGERIA","BECHAR",500,-0.7582618241150924,0.8299802574075567,-0.7388408109039897,0.030292560626144698,0.39126106935636634,0.05519198280805489,-2.35256461956781,0.7944063957682364,-0.7153177179300618,0.7832213183502218,0.04968214867734925
"ALGERIA","BEJAIA",500,-0.8428055434400505,0.8398441018750288,-0.8583624555677087,0.08951500609099751,0.4674238353256815,0.08719149137955133,-2.392727249921821,0.9065378287289754,-0.7578626498344188,1.0335059379069538,0.007811842404822581
"ALGERIA","BISKRA",500,-0.6752045331310684,0.7960651620707064,-0.649409249953486,0.09582106848991027,0.4017922105373023,0.11651803519945622,-2.1893335013024693,0.8005986949990207,-0.6886979733692689,0.8754104064241013,-0.004991622667538028
"ALGERIA","BLIDA",500,-0.9167770806407994,0.83333404515369,-0.9124235643565659,0.06564423724066101,0.4838751952559154,0.055386106854944495,-2.447022505045288,0.5450936260855154,-0.7598527670343643,1.0047917183345616,0.027764213779277538
"ALGERIA","BORDJ BOU ARRERIDJ",500,-0.837015587723524,0.8915915243788655,-0.8806642093672528,0.07462891599121219,0.48768009037630916,0.05086182024925152,-2.4203762965982487,0.9376230214248588,-0.9563564731983836,0.9810998300871308,0.017542206457759644
"ALGERIA","BOUIRA",500,-0.8912375393594334,0.8124126412149382,-0.8851664047958959,0.07470312784916419,0.4452577816439961,0.08473120267916112,-2.4211396600280235,0.6255990451093633,-0.7440980631105616,0.9157412201948009,-0.012756712000397971
"ALGERIA","BOUMERDES",500,-0.8976966310443868,0.8795212086334561,-0.8595064161961545,0.04857815766004494,0.4897915705112266,0.057620403272975046,-2.691895357398218,0.8143108612987422,-0.7910372624094593,0.986802429276987,-0.04477251894436439
"ALGERIA","CHLEF",500,-0.8882232356473643,0.9176284465025684,-0.8843078574777752,0.052618862341103766,0.47294601175194795,0.09896091679055485,-2.659719103384587,0.9492798512112584,-0.8905625914729232,0.9551135235007888,-0.00480443359243711
"ALGERIA","CONSTANTINE",500,-0.7782294286231142,0.9345276075792085,-0.7644494227412756,0.09883578088591527,0.4922365472660048,0.11219163103333418,-2.6502784598948175,0.964894953409001,-0.8907042864810297,1.0712115445525998,-0.03315192906607879
"ALGERIA","DJELFA",500,-0.7363658251007844,0.7114180266949532,-0.798783033768885,0.09199402101711586,0.35978828156475556,0.09051750889057927,-1.948471053437279,0.7127552929264811,-0.6295849384787995,0.7612384055956292,-0.04999241632875981
"ALGERIA","EL BAYADH",500,-0.7067519672379933,0.7763874609618986,-0.699565211397801,0.05366125938959029,0.3813286990972948,0.07611367944087205,-2.127593971365577,0.8160234017543142,-0.6727427294905228,0.7913447600785994,0.06533217449148998
"ALGERIA","EL OUED",500,-0.508125539915047,0.7282042868426876,-0.5017328045408813,0.10392051711104147,0.38221603116939223,0.09755270099202248,-1.8930804456701251,0.939969482623696,-0.6413889540566076,0.8428699054827433,0.0038395784800443846
"ALGERIA","EL TARF",500,-0.6925970281022307,0.910935734025153,-0.6589485978498537,0.12163931386759808,0.5000881541994643,0.10295579061012627,-2.394406072320101,1.1251046119124244,-0.9188827759689846,1.1528852600873023,-0.002240770592308864
"ALGERIA","GHARDAIA",500,-0.6341160031555417,0.7477550225931517,-0.6576160336039911,0.09433425485447651,0.3606490253361507,0.08846199757019538,-2.149460672403085,0.7802774341167829,-0.5907082777602572,0.8112823034142964,0.03679805215461572
