scenario_sia,year,month,start_date,adm0_name,adm1_name,adm2_name
2,2025,3,2025-03-01,NIGERIA,KANO,BAGWAI
2,2025,3,2025-03-01,NIGERIA,KANO,BEBEJI
2,2025,3,2025-03-01,NIGERIA,KANO,BICHI
2,2025,3,2025-03-01,NIGERIA,KANO,BUNKURE
2,2025,3,2025-03-01,NIGERIA,KANO,DALA
2,2025,3,2025-03-01,NIGERIA,KANO,DAMBATTA
2,2025,3,2025-03-01,NIGERIA,KANO,DAWAKIN KUDU
2,2025,3,2025-03-01,NIGERIA,KANO,DAWAKIN TOFA
2,2025,3,2025-03-01,NIGERIA,KANO,DOGUWA
2,2025,3,2025-03-01,NIGERIA,KANO,FAGGE
2,2025,3,2025-03-01,NIGERIA,KANO,GABASAWA
2,2025,3,2025-03-01,NIGERIA,KANO,GARKO
2,2025,3,2025-03-01,NIGERIA,KANO,GARUM MALLAM
2,2025,3,2025-03-01,NIGERIA,KANO,GAYA
2,2025,3,2025-03-01,NIGERIA,KANO,GEZAWA
2,2025,3,2025-03-01,NIGERIA,KANO,GWALE
2,2025,3,2025-03-01,NIGERIA,KANO,GWARZO
2,2025,3,2025-03-01,NIGERIA,KANO,KABO
2,2025,3,2025-03-01,NIGERIA,KANO,KANO MUNICIPAL
2,2025,3,2025-03-01,NIGERIA,KANO,KARAYE
2,2025,3,2025-03-01,NIGERIA,KANO,KIBIYA
2,2025,3,2025-03-01,NIGERIA,KANO,KIRU
2,2025,3,2025-03-01,NIGERIA,KANO,KUMBOTSO
2,2025,3,2025-03-01,NIGERIA,KANO,KUNCHI
2,2025,3,2025-03-01,NIGERIA,KANO,KURA
2,2025,3,2025-03-01,NIGERIA,KANO,MADOBI
2,2025,3,2025-03-01,NIGERIA,KANO,MAKODA
2,2025,3,2025-03-01,NIGERIA,KANO,MINJIBIR
2,2025,3,2025-03-01,NIGERIA,KANO,NASSARAWA
2,2025,3,2025-03-01,NIGERIA,KANO,RANO
2,2025,3,2025-03-01,NIGERIA,KANO,RIMIN GADO
2,2025,3,2025-03-01,NIGERIA,KANO,ROGO
2,2025,3,2025-03-01,NIGERIA,KANO,SHANONO
2,2025,3,2025-03-01,NIGERIA,KANO,SUMAILA
2,2025,3,2025-03-01,NIGERIA,KANO,TAKAI
2,2025,3,2025-03-01,NIGERIA,KANO,TARAUNI
2,2025,3,2025-03-01,NIGERIA,KANO,TOFA
2,2025,3,2025-03-01,NIGERIA,KANO,TSANYAWA
2,2025,3,2025-03-01,NIGERIA,KANO,TUDUN WADA
2,2025,3,2025-03-01,NIGERIA,KANO,UNGONGO
2,2025,3,2025-03-01,NIGERIA,KANO,WARAWA
2,2025,3,2025-03-01,NIGERIA,KANO,WUDIL
2,2025,3,2025-03-01,NIGERIA,JIGAWA,AUYO
2,2025,3,2025-03-01,NIGERIA,JIGAWA,BABURA
2,2025,3,2025-03-01,NIGERIA,JIGAWA,BIRINIWA
2,2025,3,2025-03-01,NIGERIA,JIGAWA,BIRNIN KUDU
2,2025,3,2025-03-01,NIGERIA,JIGAWA,BUJI
2,2025,3,2025-03-01,NIGERIA,JIGAWA,DUTSE
2,2025,3,2025-03-01,NIGERIA,JIGAWA,GAGARAWA
2,2025,3,2025-03-01,NIGERIA,JIGAWA,GARKI
2,2025,3,2025-03-01,NIGERIA,JIGAWA,GUMEL
2,2025,3,2025-03-01,NIGERIA,JIGAWA,GURI
2,2025,3,2025-03-01,NIGERIA,JIGAWA,GWARAM
2,2025,3,2025-03-01,NIGERIA,JIGAWA,GWIWA
2,2025,3,2025-03-01,NIGERIA,JIGAWA,HADEJIA
2,2025,3,2025-03-01,NIGERIA,JIGAWA,JAHUN
2,2025,3,2025-03-01,NIGERIA,JIGAWA,KAFIN HAUSA
2,2025,3,2025-03-01,NIGERIA,JIGAWA,KAUGAMA
2,2025,3,2025-03-01,NIGERIA,JIGAWA,KAZAURE
2,2025,3,2025-03-01,NIGERIA,JIGAWA,KIRI KASAMA
2,2025,3,2025-03-01,NIGERIA,JIGAWA,KIYAWA
2,2025,3,2025-03-01,NIGERIA,JIGAWA,MAIGATARI
2,2025,3,2025-03-01,NIGERIA,JIGAWA,MALAM MADURI
2,2025,3,2025-03-01,NIGERIA,JIGAWA,MIGA
2,2025,3,2025-03-01,NIGERIA,JIGAWA,RINGIM
2,2025,3,2025-03-01,NIGERIA,JIGAWA,RONI
2,2025,3,2025-03-01,NIGERIA,JIGAWA,SULE TANKAKAR
2,2025,3,2025-03-01,NIGERIA,JIGAWA,TAURA
2,2025,3,2025-03-01,NIGERIA,JIGAWA,YANKWASHI
2,2025,3,2025-03-01,NIGERIA,KATSINA,BAKORI
2,2025,3,2025-03-01,NIGERIA,KATSINA,BATAGARAWA
2,2025,3,2025-03-01,NIGERIA,KATSINA,BATSARI
2,2025,3,2025-03-01,NIGERIA,KATSINA,BAURE
2,2025,3,2025-03-01,NIGERIA,KATSINA,BINDAWA
2,2025,3,2025-03-01,NIGERIA,KATSINA,CHARANCHI
2,2025,3,2025-03-01,NIGERIA,KATSINA,DAN MUSA
2,2025,3,2025-03-01,NIGERIA,KATSINA,DANDUME
2,2025,3,2025-03-01,NIGERIA,KATSINA,DANJA
2,2025,3,2025-03-01,NIGERIA,KATSINA,DAURA
2,2025,3,2025-03-01,NIGERIA,KATSINA,DUTSI
2,2025,3,2025-03-01,NIGERIA,KATSINA,DUTSIN MA
2,2025,3,2025-03-01,NIGERIA,KATSINA,FASKARI
2,2025,3,2025-03-01,NIGERIA,KATSINA,FUNTUA
2,2025,3,2025-03-01,NIGERIA,KATSINA,INGAWA
2,2025,3,2025-03-01,NIGERIA,KATSINA,JIBIA
2,2025,3,2025-03-01,NIGERIA,KATSINA,KAFUR
2,2025,3,2025-03-01,NIGERIA,KATSINA,KAITA
2,2025,3,2025-03-01,NIGERIA,KATSINA,KANKARA
2,2025,3,2025-03-01,NIGERIA,KATSINA,KANKIA
2,2025,3,2025-03-01,NIGERIA,KATSINA,KATSINA
2,2025,3,2025-03-01,NIGERIA,KATSINA,KURFI
2,2025,3,2025-03-01,NIGERIA,KATSINA,KUSADA
2,2025,3,2025-03-01,NIGERIA,KATSINA,MAI'ADUA
2,2025,3,2025-03-01,NIGERIA,KATSINA,MALUMFASHI
2,2025,3,2025-03-01,NIGERIA,KATSINA,MANI
2,2025,3,2025-03-01,NIGERIA,KATSINA,MASHI
2,2025,3,2025-03-01,NIGERIA,KATSINA,MATAZU
2,2025,3,2025-03-01,NIGERIA,KATSINA,MUSAWA
2,2025,3,2025-03-01,NIGERIA,KATSINA,RIMI
2,2025,3,2025-03-01,NIGERIA,KATSINA,SABUWA
2,2025,3,2025-03-01,NIGERIA,KATSINA,SAFANA
2,2025,3,2025-03-01,NIGERIA,KATSINA,SANDAMU
2,2025,3,2025-03-01,NIGERIA,KATSINA,ZANGO
2,2025,3,2025-03-01,NIGERIA,ZAMFARA,ANKA
2,2025,3,2025-03-01,NIGERIA,ZAMFARA,BAKURA
2,2025,3,2025-03-01,NIGERIA,ZAMFARA,BIRNIN MAGAJI/KIYAW
2,2025,3,2025-03-01,NIGERIA,ZAMFARA,BUKKUYUM
2,2025,3,2025-03-01,NIGERIA,ZAMFARA,BUNGUDU
2,2025,3,2025-03-01,NIGERIA,ZAMFARA,GUMMI
2,2025,3,2025-03-01,NIGERIA,ZAMFARA,GUSAU
2,2025,3,2025-03-01,NIGERIA,ZAMFARA,KAURA NAMODA
2,2025,3,2025-03-01,NIGERIA,ZAMFARA,MARADUN
2,2025,3,2025-03-01,NIGERIA,ZAMFARA,MARU
2,2025,3,2025-03-01,NIGERIA,ZAMFARA,SHINKAFI
2,2025,3,2025-03-01,NIGERIA,ZAMFARA,TALATA MAFARA
2,2025,3,2025-03-01,NIGERIA,ZAMFARA,TSAFE
2,2025,3,2025-03-01,NIGERIA,ZAMFARA,ZURMI
2,2025,3,2025-03-01,NIGERIA,KEBBI,ALEIRO
2,2025,3,2025-03-01,NIGERIA,KEBBI,AREWA DANDI
2,2025,3,2025-03-01,NIGERIA,KEBBI,ARGUNGU
2,2025,3,2025-03-01,NIGERIA,KEBBI,AUGIE
2,2025,3,2025-03-01,NIGERIA,KEBBI,BAGUDO
2,2025,3,2025-03-01,NIGERIA,KEBBI,BIRNIN KEBBI
2,2025,3,2025-03-01,NIGERIA,KEBBI,BUNZA
2,2025,3,2025-03-01,NIGERIA,KEBBI,DANDI
2,2025,3,2025-03-01,NIGERIA,KEBBI,FAKAI
2,2025,3,2025-03-01,NIGERIA,KEBBI,GWANDU
2,2025,3,2025-03-01,NIGERIA,KEBBI,JEGA
2,2025,3,2025-03-01,NIGERIA,KEBBI,KALGO
2,2025,3,2025-03-01,NIGERIA,KEBBI,KOKO/BESSE
2,2025,3,2025-03-01,NIGERIA,KEBBI,MAIYAMA
2,2025,3,2025-03-01,NIGERIA,KEBBI,NGASKI
2,2025,3,2025-03-01,NIGERIA,KEBBI,SAKABA
2,2025,3,2025-03-01,NIGERIA,KEBBI,SHANGA
2,2025,3,2025-03-01,NIGERIA,KEBBI,SURU
2,2025,3,2025-03-01,NIGERIA,KEBBI,WASAGU/DANKO
2,2025,3,2025-03-01,NIGERIA,KEBBI,YAURI
2,2025,3,2025-03-01,NIGERIA,KEBBI,ZURU
2,2025,3,2025-03-01,NIGERIA,KADUNA,BIRNIN GWARI
2,2025,3,2025-03-01,NIGERIA,KADUNA,CHIKUN
2,2025,3,2025-03-01,NIGERIA,KADUNA,GIWA
2,2025,3,2025-03-01,NIGERIA,KADUNA,IGABI
2,2025,3,2025-03-01,NIGERIA,KADUNA,IKARA
2,2025,3,2025-03-01,NIGERIA,KADUNA,JABA
2,2025,3,2025-03-01,NIGERIA,KADUNA,JEMA'A
2,2025,3,2025-03-01,NIGERIA,KADUNA,KACHIA
2,2025,3,2025-03-01,NIGERIA,KADUNA,KADUNA NORTH
2,2025,3,2025-03-01,NIGERIA,KADUNA,KADUNA SOUTH
2,2025,3,2025-03-01,NIGERIA,KADUNA,KAGARKO
2,2025,3,2025-03-01,NIGERIA,KADUNA,KAJURU
2,2025,3,2025-03-01,NIGERIA,KADUNA,KAURA
2,2025,3,2025-03-01,NIGERIA,KADUNA,KAURU
2,2025,3,2025-03-01,NIGERIA,KADUNA,KUBAN
2,2025,3,2025-03-01,NIGERIA,KADUNA,KUDAN
2,2025,3,2025-03-01,NIGERIA,KADUNA,LERE
2,2025,3,2025-03-01,NIGERIA,KADUNA,MAKARFI
2,2025,3,2025-03-01,NIGERIA,KADUNA,SABON GARI
2,2025,3,2025-03-01,NIGERIA,KADUNA,SANGA
2,2025,3,2025-03-01,NIGERIA,KADUNA,SOBA
2,2025,3,2025-03-01,NIGERIA,KADUNA,ZANGON KATAF
2,2025,3,2025-03-01,NIGERIA,KADUNA,ZARIA
2,2025,3,2025-03-01,NIGERIA,NIGER,AGAIE
2,2025,3,2025-03-01,NIGERIA,NIGER,AGWARA
2,2025,3,2025-03-01,NIGERIA,NIGER,BIDA
2,2025,3,2025-03-01,NIGERIA,NIGER,BORGU
2,2025,3,2025-03-01,NIGERIA,NIGER,BOSSO
2,2025,3,2025-03-01,NIGERIA,NIGER,CHANCHAGA
2,2025,3,2025-03-01,NIGERIA,NIGER,EDATI
2,2025,3,2025-03-01,NIGERIA,NIGER,GBAKO
2,2025,3,2025-03-01,NIGERIA,NIGER,GURARA
2,2025,3,2025-03-01,NIGERIA,NIGER,KATCHA
2,2025,3,2025-03-01,NIGERIA,NIGER,KONTAGORA
2,2025,3,2025-03-01,NIGERIA,NIGER,LAPAI
2,2025,3,2025-03-01,NIGERIA,NIGER,LAVUN
2,2025,3,2025-03-01,NIGERIA,NIGER,MAGAMA
2,2025,3,2025-03-01,NIGERIA,NIGER,MARIGA
2,2025,3,2025-03-01,NIGERIA,NIGER,MASHEGU
2,2025,3,2025-03-01,NIGERIA,NIGER,MOKWA
2,2025,3,2025-03-01,NIGERIA,NIGER,MUYA
2,2025,3,2025-03-01,NIGERIA,NIGER,PAIKORO
2,2025,3,2025-03-01,NIGERIA,NIGER,RAFI
2,2025,3,2025-03-01,NIGERIA,NIGER,RIJAU
2,2025,3,2025-03-01,NIGERIA,NIGER,SHIRORO
2,2025,3,2025-03-01,NIGERIA,NIGER,SULEJA
2,2025,3,2025-03-01,NIGERIA,NIGER,TAFA
2,2025,3,2025-03-01,NIGERIA,NIGER,WUSHISHI
2,2025,3,2025-03-01,NIGERIA,TARABA,ARDO-KOLA
2,2025,3,2025-03-01,NIGERIA,TARABA,BALI
2,2025,3,2025-03-01,NIGERIA,TARABA,DONGA
2,2025,3,2025-03-01,NIGERIA,TARABA,GASHAKA
2,2025,3,2025-03-01,NIGERIA,TARABA,GASSOL
2,2025,3,2025-03-01,NIGERIA,TARABA,IBI
2,2025,3,2025-03-01,NIGERIA,TARABA,JALINGO
2,2025,3,2025-03-01,NIGERIA,TARABA,KARIM LAMIDO
2,2025,3,2025-03-01,NIGERIA,TARABA,KURMI
2,2025,3,2025-03-01,NIGERIA,TARABA,LAU
2,2025,3,2025-03-01,NIGERIA,TARABA,SARDAUNA
2,2025,3,2025-03-01,NIGERIA,TARABA,TAKUM
2,2025,3,2025-03-01,NIGERIA,TARABA,USSA
2,2025,3,2025-03-01,NIGERIA,TARABA,WUKARI
2,2025,3,2025-03-01,NIGERIA,TARABA,YORRO
2,2025,3,2025-03-01,NIGERIA,TARABA,ZING
2,2025,3,2025-03-01,NIGERIA,GOMBE,AKKO
2,2025,3,2025-03-01,NIGERIA,GOMBE,BALANGA
2,2025,3,2025-03-01,NIGERIA,GOMBE,BILLIRI
2,2025,3,2025-03-01,NIGERIA,GOMBE,DUKKU
2,2025,3,2025-03-01,NIGERIA,GOMBE,FUNAKAYE
2,2025,3,2025-03-01,NIGERIA,GOMBE,GOMBE
2,2025,3,2025-03-01,NIGERIA,GOMBE,KALTUNGO
2,2025,3,2025-03-01,NIGERIA,GOMBE,KWAMI
2,2025,3,2025-03-01,NIGERIA,GOMBE,NAFADA
2,2025,3,2025-03-01,NIGERIA,GOMBE,SHOMGOM
2,2025,3,2025-03-01,NIGERIA,GOMBE,YAMALTU/DEBA
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,DEMSA
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,FUFORE
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,GANYE
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,GIRIE
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,GOMBI
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,GUYUK
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,HONG
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,JADA
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,LARMURDE
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,MADAGALI
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,MAIHA
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,MAYO-BELWA
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,MICHIKA
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,MUBI NORTH
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,MUBI SOUTH
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,NUMAN
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,SHELLENG
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,SONG
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,TEUNGO
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,YOLA NORTH
2,2025,3,2025-03-01,NIGERIA,ADAMAWA,YOLA SOUTH
2,2026,2,2026-02-01,NIGERIA,ABIA,ABA NORTH
2,2026,2,2026-02-01,NIGERIA,ABIA,ABA SOUTH
2,2026,2,2026-02-01,NIGERIA,ABIA,AROCHUKWU
2,2026,2,2026-02-01,NIGERIA,ABIA,BENDE
2,2026,2,2026-02-01,NIGERIA,ABIA,IKWUANO
2,2026,2,2026-02-01,NIGERIA,ABIA,ISIALA-NGWA NORTH
2,2026,2,2026-02-01,NIGERIA,ABIA,ISIALA-NGWA SOUTH
2,2026,2,2026-02-01,NIGERIA,ABIA,ISUIKWUATO
2,2026,2,2026-02-01,NIGERIA,ABIA,OBI NWGA
2,2026,2,2026-02-01,NIGERIA,ABIA,OHAFIA
2,2026,2,2026-02-01,NIGERIA,ABIA,OSISIOMA NGWA
2,2026,2,2026-02-01,NIGERIA,ABIA,UGWUNAGBO
2,2026,2,2026-02-01,NIGERIA,ABIA,UKWA EAST
2,2026,2,2026-02-01,NIGERIA,ABIA,UKWA WEST
2,2026,2,2026-02-01,NIGERIA,ABIA,UMU-NNEOCHI
2,2026,2,2026-02-01,NIGERIA,ABIA,UMUAHIA NORTH
2,2026,2,2026-02-01,NIGERIA,ABIA,UMUAHIA SOUTH
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,ABAK
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,EASTERN OBOLO
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,EKET
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,ESIT EKET
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,ESSIEN UDIM
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,ETIM EKPO
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,ETINAN
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,IBENO
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,IBESIKPO ASUTAN
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,IBIONO IBOM
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,IKA
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,IKONO
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,IKOT ABASI
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,IKOT EKPENE
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,INI
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,ITU
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,MBO
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,MKPAT ENIN
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,NSIT ATAI
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,NSIT IBOM
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,NSIT UBIUM
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,OBOT AKARA
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,OKOBO
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,ONNA
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,ORON
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,ORUK ANAM
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,UDUNG UKO
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,UKANAFUN
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,URUAN
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,URUE OFFONG/ORUKO
2,2026,2,2026-02-01,NIGERIA,AKWA IBOM,UYO
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,AGUATA
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,ANAMBRA EAST
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,ANAMBRA WEST
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,ANAOCHA
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,AWKA NORTH
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,AWKA SOUTH
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,AYAMELUM
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,DUNUKOFIA
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,EKWUSIGO
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,IDEMILI NORTH
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,IDEMILI SOUTH
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,IHIALA
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,NJIKOKA
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,NNEWI NORTH
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,NNEWI SOUTH
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,OGBARU
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,ONITSHA NORTH
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,ONITSHA SOUTH
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,ORUMBA NORTH
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,ORUMBA SOUTH
2,2026,2,2026-02-01,NIGERIA,ANAMBRA,OYI
2,2026,2,2026-02-01,NIGERIA,BAYELSA,BRASS
2,2026,2,2026-02-01,NIGERIA,BAYELSA,EKEREMOR
2,2026,2,2026-02-01,NIGERIA,BAYELSA,KOLOKUMA/OPOKUMA
2,2026,2,2026-02-01,NIGERIA,BAYELSA,NEMBE
2,2026,2,2026-02-01,NIGERIA,BAYELSA,OGBIA
2,2026,2,2026-02-01,NIGERIA,BAYELSA,SAGBAMA
2,2026,2,2026-02-01,NIGERIA,BAYELSA,SOUTHERN IJAW
2,2026,2,2026-02-01,NIGERIA,BAYELSA,YENEGOA
2,2026,2,2026-02-01,NIGERIA,BENUE,ADO
2,2026,2,2026-02-01,NIGERIA,BENUE,AGATU
2,2026,2,2026-02-01,NIGERIA,BENUE,APA
2,2026,2,2026-02-01,NIGERIA,BENUE,BUKURU
2,2026,2,2026-02-01,NIGERIA,BENUE,GBOKO
2,2026,2,2026-02-01,NIGERIA,BENUE,GUMA
2,2026,2,2026-02-01,NIGERIA,BENUE,GWER EAST
2,2026,2,2026-02-01,NIGERIA,BENUE,GWER WEST
2,2026,2,2026-02-01,NIGERIA,BENUE,KATSINA-ALA
2,2026,2,2026-02-01,NIGERIA,BENUE,KONSHISHA
2,2026,2,2026-02-01,NIGERIA,BENUE,KWANDE
2,2026,2,2026-02-01,NIGERIA,BENUE,LOGO
2,2026,2,2026-02-01,NIGERIA,BENUE,MAKURDI
2,2026,2,2026-02-01,NIGERIA,BENUE,OBI
2,2026,2,2026-02-01,NIGERIA,BENUE,OGBADIBO
2,2026,2,2026-02-01,NIGERIA,BENUE,OHIMINI
2,2026,2,2026-02-01,NIGERIA,BENUE,OJU
2,2026,2,2026-02-01,NIGERIA,BENUE,OKPOKWU
2,2026,2,2026-02-01,NIGERIA,BENUE,OTURKPO
2,2026,2,2026-02-01,NIGERIA,BENUE,TARKA
2,2026,2,2026-02-01,NIGERIA,BENUE,UKUM
2,2026,2,2026-02-01,NIGERIA,BENUE,USHONGO
2,2026,2,2026-02-01,NIGERIA,BENUE,VANDEIKYA
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,ABI
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,AKAMKPA
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,AKPABUYO
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,BAKASSI
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,BEKWARRA
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,BIASE
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,BOKI
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,CALABAR MUNICIPAL
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,CALABAR SOUTH
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,ETUNG
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,IKOM
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,OBANLIKU
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,OBUBRA
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,OBUDU
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,ODUKPANI
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,OGOJA
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,YAKURR
2,2026,2,2026-02-01,NIGERIA,CROSS RIVER,YALA
2,2026,2,2026-02-01,NIGERIA,DELTA,ANIOCHA NORTH
2,2026,2,2026-02-01,NIGERIA,DELTA,ANIOCHA SOUTH
2,2026,2,2026-02-01,NIGERIA,DELTA,BOMADI
2,2026,2,2026-02-01,NIGERIA,DELTA,BURUTU
2,2026,2,2026-02-01,NIGERIA,DELTA,ETHIOPE EAST
2,2026,2,2026-02-01,NIGERIA,DELTA,ETHIOPE WEST
2,2026,2,2026-02-01,NIGERIA,DELTA,IKA NORTH EAST
2,2026,2,2026-02-01,NIGERIA,DELTA,IKA SOUTH
2,2026,2,2026-02-01,NIGERIA,DELTA,ISOKO NORTH
2,2026,2,2026-02-01,NIGERIA,DELTA,ISOKO SOUTH
2,2026,2,2026-02-01,NIGERIA,DELTA,NDOKWA EAST
2,2026,2,2026-02-01,NIGERIA,DELTA,NDOKWA WEST
2,2026,2,2026-02-01,NIGERIA,DELTA,OKPE
2,2026,2,2026-02-01,NIGERIA,DELTA,OSHIMILI NORTH
2,2026,2,2026-02-01,NIGERIA,DELTA,OSHIMILI SOUTH
2,2026,2,2026-02-01,NIGERIA,DELTA,PATANI
2,2026,2,2026-02-01,NIGERIA,DELTA,SAPELE
2,2026,2,2026-02-01,NIGERIA,DELTA,UDU
2,2026,2,2026-02-01,NIGERIA,DELTA,UGHELLI NORTH
2,2026,2,2026-02-01,NIGERIA,DELTA,UGHELLI SOUTH
2,2026,2,2026-02-01,NIGERIA,DELTA,UKWUANI
2,2026,2,2026-02-01,NIGERIA,DELTA,UVWIE
2,2026,2,2026-02-01,NIGERIA,DELTA,WARRI NORTH
2,2026,2,2026-02-01,NIGERIA,DELTA,WARRI SOUTH
2,2026,2,2026-02-01,NIGERIA,DELTA,WARRI SOUTH-WEST
2,2026,2,2026-02-01,NIGERIA,EBONYI,ABAKALIKI
2,2026,2,2026-02-01,NIGERIA,EBONYI,AFIKPO NORTH
2,2026,2,2026-02-01,NIGERIA,EBONYI,AFIKPO SOUTH
2,2026,2,2026-02-01,NIGERIA,EBONYI,EBONYI
2,2026,2,2026-02-01,NIGERIA,EBONYI,EZZA NORTH
2,2026,2,2026-02-01,NIGERIA,EBONYI,EZZA SOUTH
2,2026,2,2026-02-01,NIGERIA,EBONYI,IKWO
2,2026,2,2026-02-01,NIGERIA,EBONYI,ISHIELU
2,2026,2,2026-02-01,NIGERIA,EBONYI,IVO
2,2026,2,2026-02-01,NIGERIA,EBONYI,IZZI
2,2026,2,2026-02-01,NIGERIA,EBONYI,OHAOZARA
2,2026,2,2026-02-01,NIGERIA,EBONYI,OHAUKWU
2,2026,2,2026-02-01,NIGERIA,EBONYI,ONICHA
2,2026,2,2026-02-01,NIGERIA,EDO,AKOKO-EDO
2,2026,2,2026-02-01,NIGERIA,EDO,EGOR
2,2026,2,2026-02-01,NIGERIA,EDO,ESAN CENTRAL
2,2026,2,2026-02-01,NIGERIA,EDO,ESAN NORTH-EAST
2,2026,2,2026-02-01,NIGERIA,EDO,ESAN SOUTH-EAST
2,2026,2,2026-02-01,NIGERIA,EDO,ESAN WEST
2,2026,2,2026-02-01,NIGERIA,EDO,ETSAKO CENTRAL
2,2026,2,2026-02-01,NIGERIA,EDO,ETSAKO EAST
2,2026,2,2026-02-01,NIGERIA,EDO,ETSAKO WEST
2,2026,2,2026-02-01,NIGERIA,EDO,IGUEGBEN
2,2026,2,2026-02-01,NIGERIA,EDO,IKPOBA-OKHA
2,2026,2,2026-02-01,NIGERIA,EDO,OREDO
2,2026,2,2026-02-01,NIGERIA,EDO,ORHIONMWON
2,2026,2,2026-02-01,NIGERIA,EDO,OVIA NORTH-EAST
