adm0_name,adm1_name,mean,lower,upper
BENIN,ZOU,0.9182083435313323,0.6527632755220671,1.29159619382119
BURUNDI,MWARO,1.041200082873562,0.6909968220225288,1.5688894333881145
ALGERIA,TINDOUF,0.8516711710567654,0.5636479929440952,1.2868737096366183
OMAN,DAKHLIYAH,1.3458067880332554,0.7802295654558502,2.3213628282058187
LESOTHO,BUTHA-BUTHE,1.3078555977855453,0.7143224316673561,2.3945576798791133
UZBEKISTAN,NAVOI,1.0316297757205939,0.6698808258825446,1.5887303428206059
CONGO,LIKOUALA,0.9376776165521222,0.6691971760886829,1.3138718213394713
KYRGYZSTAN,TALAS,1.0986619352677278,0.6283674737787224,1.9209429169646897
SUDAN,SOUTH DARFUR,1.0080713040282678,0.7238309536850521,1.4039296728493027
CHAD,MAYO KEBBI EST,0.5724315302029463,0.4829813439097357,0.6784482690737772
AFGHANISTAN,DAYKUNDI,0.9281501845171581,0.6793147832146139,1.2681348710573774
UGANDA,WEST NILE,1.0617076216424346,0.7380420475655401,1.5273155202631388
IRAQ,BABYLON,1.0748434834515839,0.7295922753199673,1.5834714168426143
CONGO,CUVETTE,0.9682044268062495,0.6714809294408448,1.396048303066218
SENEGAL,KAOLACK,1.186824681999689,0.782052489143415,1.8010975546493773
EGYPT,ISMAILIA,0.9282006435628587,0.639928036665603,1.346333314601617
SIERRA LEONE,WESTERN AREA,0.8337030719742857,0.6100708396634009,1.139311645517844
LIBYA,AL JABAL AL AKHDAR,0.9404119288212911,0.5556981823020074,1.591465698530478
MAURITANIA,NOUAKCHOTT OUEST,0.9351482181447588,0.603886243943964,1.448124044336511
RWANDA,MVK,1.0740257465731124,0.6812679708515926,1.6932122948037693
CHAD,BORKOU,0.6561769653387252,0.507299763142355,0.84874514266295
BURUNDI,GITEGA,1.0375059464547727,0.7190005325219758,1.4971040218195044
CHAD,OUADDAI,0.5872541348569666,0.5024819731749061,0.6863279427271348
BURKINA FASO,ZINIARE,1.0032055503357586,0.7122378012252495,1.4130412265301648
ANGOLA,LUNDA NORTE,1.186390269784908,0.883575141944579,1.5929849148343223
CÔTE D’IVOIRE,TONKPI,1.1162250294438343,0.8074756851066582,1.5430288977584683
GAMBIA,NORTH BANK WEST REGION,1.1880428253095558,0.6816304313532788,2.0706906409200236
UNITED REPUBLIC OF TANZANIA,KILIMANJARO,1.0684362231557434,0.7299616846809833,1.5638573734869499
SAUDI ARABIA,MAK,1.1968300285437665,0.7743187319442514,1.8498869498190074
SIERRA LEONE,SOUTHERN,0.9844604760681694,0.6770974471370199,1.4313485201255582
SYRIAN ARAB REPUBLIC,HASAKEH,0.8450510647085218,0.6018920532882358,1.1864441440349636
CÔTE D’IVOIRE,BELIER,1.0448061811001002,0.7501051020417356,1.4552893362458927
MADAGASCAR,BONGOLAVA,0.9994602753912075,0.6092445621266126,1.639605675918162
CENTRAL AFRICAN REPUBLIC,RS2,0.8777893992070884,0.677310296367422,1.1376089120345487
CHAD,LAC,0.6005467855725828,0.4964877154125708,0.7264156402376727
OMAN,MUSANDAM,1.2929120598530566,0.6834376530797418,2.445902105306502
KENYA,NAROK,1.0698303481165228,0.7494916227635563,1.527084411605481
IRAQ,NINEWA,0.9038419022014335,0.6440958923070134,1.268336274043043
QATAR,ALRAYYAN,1.6127030744811381,0.7969776735586395,3.2633426163971007
LEBANON,BEKKA,0.97285399204969,0.627208174819773,1.5089804754521545
LEBANON,SOUTH,0.9777197685810899,0.5793308528573203,1.6500691119064086
UNITED REPUBLIC OF TANZANIA,SONGWE,1.0588706652754978,0.7520282178321589,1.4909109248759762
EQUATORIAL GUINEA,ANNOBON,1.0001452177343446,0.5597680041645259,1.7869732623425854
KENYA,LAIKIPIA,1.0097351612574843,0.7041485185469111,1.4479404117524324
JORDAN,TAFILEH,1.0733700660668009,0.6392484498148786,1.8023091007289849
BOTSWANA,SELIBE PHIKWE,1.2645208486274169,0.8210418220701379,1.9475414450651547
AFGHANISTAN,FARAH,0.8650728142040329,0.710020791420288,1.0539845916031882
UZBEKISTAN,NAMANGAN,1.080170635890875,0.6747317445107412,1.729233302172465
NAMIBIA,OSHIKOTO,1.2513770253053536,0.8168700326196244,1.917005639734689
ZIMBABWE,HARARE,1.3754596698358665,0.8943191876291027,2.115451987964734
ALGERIA,BATNA,0.8513559945073573,0.5549581787418082,1.3060570276248258
SAUDI ARABIA,GUF,1.196409547014265,0.7538724614339555,1.8987240911601855
SOUTH SUDAN,EASTERN EQUATORIA,1.0343144405276807,0.7529554419507887,1.420809655233239
SUDAN,BLUE NILE,1.05553779186473,0.6955202736114215,1.6019087758139703
SOMALIA,BARI,0.9536296813330946,0.5701544865251984,1.595023086921317
GABON,MOYEN-OGOOUE,0.9667764111652746,0.6432929512006752,1.4529253389783288
ALGERIA,OUARGLA,0.7877283692581984,0.5655937117050125,1.0971055209641618
CONGO,POINTE NOIRE,1.0547103412905308,0.6282661836484523,1.770609230573585
ESWATINI,LUBOMBO,1.1746034015810765,0.7135139085367118,1.93365978504237
SENEGAL,KOLDA,1.1042540340419986,0.7616050768382276,1.601062031729385
SAUDI ARABIA,QAS,1.1735668218055366,0.730274606174529,1.8859468391724354
TOGO,KARA,0.9681276862097024,0.7008066555071913,1.3374176878035289
SAUDI ARABIA,HAL,1.144135484358201,0.7673434933892364,1.705945274632777
GUINEA,LABE,0.9565073461992353,0.6875126319269257,1.3307483540612928
CHAD,BATHA,0.6431439484804312,0.5293062481603534,0.7814646811833753
CHAD,TANDJILE,0.704820161693536,0.5885371479427465,0.844078342490675
SOMALIA,NUGAL,0.8932087684396043,0.6086217688308834,1.3108665264306114
ALGERIA,CONSTANTINE,0.8814726037848799,0.5447879110142234,1.426231998754852
SOMALIA,MIDDLE JUBA,0.7444514309847711,0.5580001719231424,0.9932038751622625
ALGERIA,TIPAZA,0.809653150774169,0.49227909250737373,1.331639378019536
SENEGAL,FATICK,1.220374502182617,0.8012675009009408,1.8586975309779756
SAUDI ARABIA,BAH,1.2014017320623072,0.770246322233585,1.8739019975022972
BOTSWANA,BOBIRWA,1.19381168822477,0.7708083510163743,1.8489503195740569
MADAGASCAR,ATSINANANA,0.999264585869736,0.6138411201111865,1.6266908160087934
UNITED ARAB EMIRATES,SHARJAH,1.2953362711007508,0.7365409018578253,2.2780758692381267
TOGO,LOMÉ-COMMUNE,1.2565986343077649,0.8436127537796488,1.8717594306979672
QATAR,DOHA,1.6404335488476929,0.7792458306597534,3.45336750266174
MADAGASCAR,VAKINANKARATRA,0.9995101119915313,0.6400726804886752,1.560792226299371
MADAGASCAR,BETSIBOKA,0.9999614927046674,0.6058983896221432,1.6503146468432304
EQUATORIAL GUINEA,CENTRO-SUR,0.9135864578658254,0.6002323029712733,1.3905286534299885
BOTSWANA,BOTETI,1.2857673208323546,0.822474196650268,2.0100297493264545
BOTSWANA,CHOBE,1.2622091738115775,0.8437541680225015,1.888194522568119
TOGO,SAVANES,0.8905359172808778,0.6622957726457273,1.1974321031813568
NAMIBIA,OTJOZONDJUPA,1.2716063821837755,0.8608317526476026,1.8783958494064226
CHAD,SALAMAT,0.6292085332120014,0.51061210249567,0.775350557363955
MALI,TOMBOUCTOU,0.8956048475714876,0.6639007965692797,1.2081745452610662
KENYA,KITUI,1.01012798118088,0.7075929357870963,1.4420134610721616
TUNISIA,BEJA,0.9443060460494258,0.5585917735510193,1.596360617588038
KYRGYZSTAN,NARYN,1.10112596414739,0.639781834204389,1.8951435068914038
LIBYA,AL ZAWIYAH,0.8331305109606176,0.5137133388829345,1.351155198350174
BOTSWANA,GOODHOPE,1.2981521728716676,0.7926303821960886,2.1260843664134663
ALGERIA,GUELMA,0.893347909406948,0.5550794834186392,1.4377589355790756
LESOTHO,BEREA,1.3063147647040285,0.7645161810315027,2.232076059111464
CÔTE D’IVOIRE,GUEMON,1.1643192158015205,0.8119369035451591,1.669636187695798
CÔTE D’IVOIRE,GBOKLE,1.0612677832085922,0.711580134829039,1.5828003798153758
UGANDA,ELGON,1.0364873740973148,0.7118978990024596,1.5090732507688376
TUNISIA,KEBILI,0.8433542836565558,0.5512377695236598,1.2902716161421075
ANGOLA,ZAIRE,1.0950938671502206,0.7116850124422908,1.6850580761208187
SUDAN,CENTRAL DARFUR,0.882547979004303,0.6307469600304219,1.2348706923724437
SAUDI ARABIA,BSH,1.2000077108163492,0.7625925588270219,1.8883196398266098
AFGHANISTAN,LOGAR,0.8823804957086815,0.6770427186570781,1.1499944061896876
UNITED REPUBLIC OF TANZANIA,KATAVI,1.0078405520977296,0.7013337228199727,1.4483013512718108
ALGERIA,ILISII,0.7430234623542333,0.5228385605842254,1.055935631434623
MAURITANIA,BRAKNA,1.0172339447230516,0.7102575572365081,1.4568868542883453
LIBERIA,MARYLAND,1.103334691133794,0.6680824565426848,1.8221514855502416
LESOTHO,MOHALES HOEK,1.3097558174698176,0.7775068309262773,2.206360424322356
DJIBOUTI,DIKHIL,0.8982464405022544,0.627640514230187,1.285523559397029
MALI,KIDAL,0.7980930116591202,0.5927458879260749,1.0745792897656727
UNITED REPUBLIC OF TANZANIA,MBEYA,1.0392754470540677,0.7233144649723113,1.4932557098671884
UNITED REPUBLIC OF TANZANIA,RUKWA,0.97943619286720085,0.6674834219564886,1.437182144668654
UNITED REPUBLIC OF TANZANIA,KUSINI UNGUJA,0.9998735477519167,0.559576877922754,1.7866126191726182
BOTSWANA,NORTH EAST,1.2682887717433433,0.7770708823941415,2.0700253284157375
BOTSWANA,KWENENG EAST,1.2767432212526222,0.8119102222001243,2.0077013547105365
EQUATORIAL GUINEA,BIOKO-SUR,0.9976548850126862,0.55936544457223,1.7793649558578608
ALGERIA,SKIKDA,0.8857696001017624,0.5426473157001754,1.4458521433061693
SOUTH AFRICA,FREE STATE,1.2951723327628741,0.8267318332232813,2.0290392895774505
SOMALIA,KARKAR,0.9238744495084893,0.5900993290800743,1.4464412284373085
NAMIBIA,KARAS,1.3137987948200254,0.7452538717757232,2.316079578570771
GUINEA,MAMOU,0.9062133461286083,0.6474866713194076,1.2683236042962467
UNITED REPUBLIC OF TANZANIA,GEITA,1.0696583478267947,0.7305309313257194,1.5662156549609576
MAURITANIA,TAGANT,0.9824479171821382,0.6831536927802208,1.4128649529031236
SAUDI ARABIA,JED,1.1975052966367752,0.7565119380110311,1.8955668290487993
LIBERIA,GRAND CAPE MOUNT,1.0379056003385283,0.683831758240526,1.5753115034987604
LESOTHO,QUTHING,1.3092434534568507,0.7736876232454573,2.215517437424231
KYRGYZSTAN,OSH CITY,1.0860633415270011,0.6065301303445955,1.9447238031499843
CÔTE D’IVOIRE,GBEKE,1.0936529432520108,0.7726597748582636,1.547999260739557
UNITED REPUBLIC OF TANZANIA,KASKAZINI PEMBA,1.0000343814887196,0.5597489016834732,1.7866381892876804
BOTSWANA,SOUTH EAST,1.2793966446617662,0.8048286147415117,2.033794207102712
BURKINA FASO,KOUDOUGOU,1.0534343944689775,0.7757516390271808,1.430514571444352
BAHRAIN,CAPITAL,1.804861443158638,0.6572804455427844,4.956065331154989
TUNISIA,TATAOUINE,0.8154676186685968,0.5430028349341968,1.224648186556186
CÔTE D’IVOIRE,INDENIE-DJUABLIN,1.03067474954042,0.7396988610591841,1.4361120386465118
GABON,ESTUAIRE,0.9451072499258603,0.614959414437902,1.452498641197109
SOUTH SUDAN,NORTHERN BAHR EL GHAZAL,1.1308456869802466,0.7744654201802358,1.6512189368819294
KENYA,WEST POKOT,1.0465393529255964,0.7141704489432744,1.5335899417884227
CÔTE D’IVOIRE,MARAHOUE,1.1100127831669997,0.7712061109374382,1.5976641799381457
MALI,GAO,0.8491870760107975,0.620691210575255,1.1617994226073172
IRAN (ISLAMIC REPUBLIC OF),GHOM,1.0241257839967592,0.6637391262005751,1.5801895353838642
NAMIBIA,OSHANA,1.243011616548138,0.8024730046690682,1.9253954586432342
ALGERIA,NAAMA,0.8575277489755154,0.5581996853968982,1.3173669915993482
SAUDI ARABIA,NAJ,1.2208257011589538,0.8401591227841284,1.773967992719399
AFGHANISTAN,PARWAN,0.97800751618724735,0.7107927928562972,1.3456786722261103
BOTSWANA,KANYE/MOSHUPA,1.2829981241467148,0.8159617315696358,2.0173546416171764
CÔTE D’IVOIRE,BERE,1.0943903032999656,0.790537521603896,1.5150326242921879
GUINEA-BISSAU,BISSAU,1.1451452886128894,0.6607612408211351,1.9846166073583014
CENTRAL AFRICAN REPUBLIC,RS5,0.92642304515457,0.6987437221584863,1.2282896166025232
SYRIAN ARAB REPUBLIC,HAMA,0.8384022154714604,0.5817033879117195,1.2083792006625387
ETHIOPIA,DIRE DAWA,0.8775538796361504,0.5674331446397285,1.3571657188855402
ANGOLA,LUNDA SUL,1.114271691249756,0.8004688505439342,1.5510927140723823
KENYA,KIAMBU,0.9991511160711739,0.6829017397928715,1.4618544580792339
BURUNDI,MURAMVYA,1.042912515585518,0.70720259052369006,1.5379843481052378
CONGO,SANGHA,0.9107925318046545,0.6546666342788807,1.2671228264212364
IRAQ,DIWANIYA,1.189247324057794,0.7913127570552559,1.7872948277009344
ALGERIA,EL OUED,0.7472040050778334,0.5264689771119584,1.0604876060638715
IRAQ,MISSAN,1.1075124180398084,0.7372749038607388,1.6636721929491722
GUINEA-BISSAU,BOLAMA,1.1534310416919906,0.5469805837767752,2.4322676295976446
JORDAN,JARASH,1.063695346453604,0.6898662995269323,1.6400972055642256
PAKISTAN,AJK,0.8612401909628083,0.5891964753097847,1.258891893641538
ALGERIA,EL TARF,0.9075162936238778,0.5531261252832534,1.4889656907293392
BENIN,DONGA,0.8198056353026376,0.6080768355617284,1.1052571654914414
PAKISTAN,ISLAMABAD,0.8830130224527782,0.5944439424394391,1.3116661507584062
ALGERIA,ANNABA,0.899957443147469,0.522664534490115,1.5496046623225552
ALGERIA,SOUK AHRAS,0.8980651569258137,0.5633565183451416,1.4316352075828298
ALGERIA,LAGHOUAT,0.8205124638874329,0.5370274849003618,1.253642918331336
LIBERIA,RIVER GEE,1.0936445364071687,0.7002696270034806,1.7079969284563994
QATAR,ALWAKRA,1.5975789525054085,0.7892581473100624,3.2337436340528782
KUWAIT,FARWANYIA,1.235931367935148,0.7467264379620681,2.0456304592815853
KUWAIT,JAHRA,1.2026371624145429,0.7850971510665467,1.8422384318369682
QATAR,ALSHEEHANIYA,1.6639558301282518,0.7899910981121168,3.504785068128532
DJIBOUTI,DJIBOUTI,0.789592515767233,0.5749486105115273,1.0843688106332559
ALGERIA,ALGER,0.8217844780429256,0.4879370882091284,1.3840508226807324
KUWAIT,HAWALLI,1.2426998557308582,0.7285871341411188,2.1195857833174236
SAUDI ARABIA,QUR,1.080794340440865,0.7375352280874035,1.5838109989107851
ZIMBABWE,BULAWAYO,1.2810318674293981,0.7555368125692918,2.1720220882277026
SAUDI ARABIA,JOF,1.1120111724329353,0.724134068417023,1.7076518030961423
SIERRA LEONE,EASTERN,1.0397706165018965,0.7397631330924382,1.4614447335612795
MAURITANIA,NOUAKCHOTT NORD,0.9168662174709705,0.5609909215077211,1.4984977982891576
BOTSWANA,MAHALAPYE,1.284913471782752,0.8352160171256038,1.976737270497678
DJIBOUTI,ARTA,0.8022278523542796,0.5931741888090049,1.084958751130324
KENYA,LAMU,0.8789157442062548,0.5791905485068586,1.3337456686838334
ALGERIA,TLEMCEN,0.86734773392916,0.5353107341091896,1.4053372062563596
CÔTE D’IVOIRE,HAUT-SASSANDRA,1.103128295873747,0.8034404372889454,1.5146014323892922
ALGERIA,BOUMERDES,0.8049334942414824,0.502400105702768,1.2896452902721487
BOTSWANA,TUTUME,1.2658323008065837,0.8619578912757888,1.8589439576841384
MAURITANIA,DAKHLET NOUADHIBOU,0.9489386038610073,0.6158310064282668,1.4622265921950948
GUINEA,FARANAH,0.9273898445239596,0.6947369412366742,1.2379533499330415
ALGERIA,BLIDA,0.8212847235240379,0.5195765839899479,1.2981889828718787
MOROCCO,DRAA-TAFILALET,0.8609242644229033,0.5464858270873806,1.3562851081105995
ALGERIA,DJELFA,0.8157178666377716,0.5688306007468165,1.1697606230721076
CÔTE D’IVOIRE,GOH,1.0882745989065519,0.7680845745137432,1.541941658410463
EGYPT,PORT SAID,0.9312106735737521,0.6166813323887932,1.4061611289880511
ALGERIA,MASCARA,0.857757306817552,0.5531117286327356,1.3301970638330785
LIBERIA,LOFA,1.0585039985279041,0.7099310375977056,1.5782247226306965
ALGERIA,BEJAIA,0.8426177134886613,0.5264738961790997,1.3486036368331675
ALGERIA,AIN TEMOUCHENT,0.8669006663276103,0.5270457374440851,1.4259042657734904
SOMALIA,GALBEED,0.8959325874113017,0.6247917115755764,1.2847404764082153
MAURITANIA,HODH EL GHARBI,0.9805341980267924,0.6796318502828761,1.4146589997215013
MAURITANIA,TRARZA,0.9757968537153039,0.678175067689804,1.4040320045446015
ZIMBABWE,MANICALAND,1.2519350357955115,0.8258357694843358,1.8978850175392394
LESOTHO,THABA-TSEKA,1.3014160549138416,0.7846261424451156,2.158586945254611
LEBANON,BEIRUT,0.9788337543045795,0.4740021465247551,2.021331602801004
JORDAN,AJLOON,1.0627470415992506,0.6773749912579903,1.6673648850401657
KYRGYZSTAN,BATKEN,1.060604432318304,0.6735311733163771,1.6701257587150224
BOTSWANA,MABUTSANE,1.2989372071588485,0.8151410705142413,2.0698722333757726
SAUDI ARABIA,RYD,1.1892125831332987,0.832349271753135,1.6990782786460055
LESOTHO,MAFETENG,1.3114551640121443,0.7466936559353768,2.3033738582653407
TAJIKISTAN,DUSHANBE,0.8841489338423861,0.4824559582917839,1.6202916012944235
SENEGAL,KEDOUGOU,0.9422048913071023,0.6426421509209379,1.3814065198350898
MOROCCO,DAKHLA-OU. EDDAHAB,0.918224973170879,0.5943324763479976,1.418628688331987
LIBERIA,BOMI,1.0594778024407492,0.6952762892984586,1.614456340798401
ALGERIA,MEDEA,0.8257220769117639,0.5497895949965225,1.2401416005404569
BOTSWANA,SEROWE/PALAPYE,1.2792807071399632,0.8568935787223878,1.9098744211627863
UNITED ARAB EMIRATES,RAK,1.27080871613578,0.6672972211544446,2.420143141331763
LEBANON,BAALBECK HERMEL,0.9241496986282639,0.609048586854969,1.4022734538879804
BAHRAIN,NORTHERN,1.8048614431586332,0.6572804455427821,4.956065331154972
ESWATINI,HHOHHO,1.2258821559569266,0.7000466732475449,2.146695524345707
UNITED ARAB EMIRATES,DUBAI,1.3111640592692804,0.7085246239320722,2.4263817124361826
BAHRAIN,MUHARRAQ,1.8048614431586925,0.6572804455428048,4.956065331155135
ALGERIA,TIZI OUZOU,0.8248675711508395,0.489893874828214,1.3888855217364717
KYRGYZSTAN,BISHKEK CITY,1.1287168001344368,0.5105331343027305,2.495433752102523
SAUDI ARABIA,EST,1.2839316370281035,0.8854777492117015,1.8616847798030294
QATAR,ALKHOR_ALTAKHI,1.668211005267402,0.7586699827330114,3.6681666883275708
BOTSWANA,GANTSI,1.3063145706929984,0.8706237857168608,1.960040359108448
SAUDI ARABIA,TAF,1.2050945518750769,0.7168347258789698,2.0259242842599035
BOTSWANA,OKAVANGO,1.2640982939063583,0.821185636932933,1.9458992276401341
NAMIBIA,CAPRIVI,1.2420707913997333,0.8689709533455108,1.7753641187992104
UNITED ARAB EMIRATES,ABU DHABI,1.3363287417567145,0.8081559665317146,2.209690431054939
CÔTE D’IVOIRE,MORONOU,1.032864105475159,0.7263445983945207,1.4687357250773605
CÔTE D’IVOIRE,KABADOUGOU,1.0355501749852398,0.7474684359134456,1.4346614698204316
CONGO,PLATEAUX,0.9831482322587325,0.7002840094082096,1.3802691959370894
QATAR,ALDAYEEN,1.6499838197748524,0.7646228529644834,3.560509073151224
BOTSWANA,KGATLENG,1.2719069774488339,0.8077937039917088,2.002673889743062
LESOTHO,MOKHOTLONG,1.2964009993266754,0.737500240943907,2.2788542399717424
KUWAIT,AHMADI,1.2360367374513945,0.7921033970008922,1.9287719534016425
BAHRAIN,SOUTHERN,1.7757573171720102,0.7007050846040952,4.5002014667434596
UNITED ARAB EMIRATES,AJMAN,1.2811478781726118,0.6945043347256981,2.3633256175347728
SAUDI ARABIA,NRT,1.109532422612566,0.7862729866151672,1.5656931088630164
ALGERIA,RELIZANE,0.8483756154871652,0.5392525456694066,1.3347015062483727
BOTSWANA,FRANCISTOWN,1.2409463857862093,0.7956524724388379,1.935452959349956
ALGERIA,TIARET,0.8376235012725942,0.5663158259937785,1.2389078632103587
BURUNDI,RUTANA,1.0460741091243657,0.7037681042773417,1.5548744467525708
JORDAN,AQABA,1.0528438134279996,0.6674630052770448,1.6607363804582937
UZBEKISTAN,TASHKENT CITY,1.0412456278364375,0.49962542320478903,2.1700105861989027
ALGERIA,BISKRA,0.8208146352134466,0.5521320202701048,1.2202455946151958
BENIN,LITTORAL,0.9574555025092248,0.6620151737018132,1.3847432441149847
KUWAIT,CAPITAL,1.2359313679351336,0.7467264379620588,2.045630459281567
JORDAN,ZARKA,1.0687824240499022,0.6910303882298114,1.6530327600847852
BOTSWANA,NGAMI,1.2785085291506801,0.8736360295970687,1.8710126456951721
UGANDA,KAMPALA,1.130320028374693,0.6897949506307264,1.8521784848914158
ALGERIA,BORDJ BOU ARRERIDJ,0.8390288074006239,0.5196053958388724,1.354815298851156
NAMIBIA,OMAHEKE,1.2940983934970265,0.8509393143540415,1.9680494528835621
UNITED ARAB EMIRATES,UAQ,1.1618248894282808,0.5988650573730911,2.2539920422408235
ALGERIA,JIJEL,0.8695706575481025,0.5404141228956201,1.3992105247306619
ALGERIA,KHENCHELA,0.8427237108244946,0.547632705429928,1.296824031406717
ALGERIA,TISSEMSILT,0.8353150788194705,0.5457926593746019,1.2784182214958701
ALGERIA,SETIF,0.8533858382656934,0.5462588646119153,1.3331909761681076
ESWATINI,SHISELWENI,1.1743311278264208,0.6947907766582517,1.984847300960063
ALGERIA,MOSTAGANEM,0.8564453767729225,0.5265124241873793,1.3931270179004747
BOTSWANA,HUKUNTSI,1.3019595462679,0.842846313516947,2.0111598436552165
TURKMENISTAN,ASHGABAT CITY,0.9735564234665315,0.5022399850286052,1.8871697553490585
BOTSWANA,LOBATSE,1.2921660659405274,0.7990394710777471,2.089625359453311
ESWATINI,MANZINI,1.215394251911445,0.7101216640675749,2.080183245104907
ALGERIA,CHLEF,0.8404495307600581,0.529010684327471,1.335238464328542
QATAR,ALSHAMAL,1.6796867137945524,0.7214933090969664,3.910427748843852
SAUDI ARABIA,JIZ,1.1644461053908792,0.7558294133409107,1.7939692587067966
ALGERIA,SIDI BEL ABBES,0.8635534613139626,0.547595789776429,1.3618157671588174
DJIBOUTI,ALI-SABIEH,0.8693206832501389,0.6074455647826372,1.2440924654654597
LESOTHO,QACHAS NEK,1.3021370353386843,0.7746731442454358,2.1887435641675306
SAUDI ARABIA,MED,1.1688686418249594,0.7748679068967729,1.7632087865315846
DJIBOUTI,OBOCK,0.9711869992599617,0.57159150283139315,1.6501368247417696
QATAR,UMM_SLAL,1.6523042702066713,0.7740959351732767,3.5268359867205503
LESOTHO,MASERU,1.3081221806960532,0.7886210358409618,2.169842753185305
SAUDI ARABIA,TAB,1.0966050816524133,0.7305138058919136,1.6461601346981571
NAMIBIA,KHOMAS,1.293055582577951,0.815396946541364,2.050526123169858
