dot_name,lat,lon,prop_underwt,ADM0_NAME,ADM1_NAME,ADM2_NAME
AFRO:ANGOLA:MOXICO:ALTO_ZAMBEZE,-12.218653050573527,22.878822180852563,0.19793258828235413,ANGOLA,MOXICO,ALTO_ZAMBEZE
AFRO:ANGOLA:CUANZA_NORTE:AMBACA,-8.252183206176657,15.501709741980834,0.22620474493181383,ANGOLA,CUANZA_NORTE,AMBACA
AFRO:ANGOLA:CUANZA_SUL:AMBOIM,-10.891966770005096,14.3792907210994,0.20805947761535645,ANGOLA,CUANZA_SUL,AMBOIM
AFRO:ANGOLA:BENGO:AMBRIZ,-7.962966409586137,13.495339818340073,0.1730541989431216,ANGOLA,BENGO,AMBRIZ
AFRO:ANGOLA:UIGE:AMBUILA,-7.625401314099613,14.471181569710755,0.20652333080508303,ANGOLA,UIGE,AMBUILA
AFRO:ANGOLA:BIE:ANDULO,-11.278710061213594,16.435429015645415,0.22541958049933114,ANGOLA,BIE,ANDULO
AFRO:ANGOLA:BENGUELA:BAIA_FARTA,-13.18667017136542,13.087530089725,0.16433129988143694,ANGOLA,BENGUELA,BAIA_FARTA
AFRO:ANGOLA:HUAMBO:BAILUNDO,-11.950224445548242,15.84018669775726,0.23278565862904427,ANGOLA,HUAMBO,BAILUNDO
AFRO:ANGOLA:BENGUELA:BALOMBO,-12.374555803390294,14.771594608681788,0.2239399968660795,ANGOLA,BENGUELA,BALOMBO
AFRO:ANGOLA:CUANZA_NORTE:BANGA,-8.712175177119994,15.136992242282428,0.22398086325327554,ANGOLA,CUANZA_NORTE,BANGA
AFRO:ANGOLA:LUANDA:BELAS,-8.91245681093543,13.175158249596256,0.10943713817883524,ANGOLA,LUANDA,BELAS
AFRO:ANGOLA:CABINDA:BELIZE,-4.587341998742887,12.829385931410831,0.14691455305668344,ANGOLA,CABINDA,BELIZE
AFRO:ANGOLA:UIGE:BEMBE,-7.071529030201104,14.27963012682908,0.19906336812005526,ANGOLA,UIGE,BEMBE
AFRO:ANGOLA:BENGUELA:BENGUELA,-12.761373646438416,13.591793901844582,0.16609350776672366,ANGOLA,BENGUELA,BENGUELA
AFRO:ANGOLA:NAMIBE:BIBALA,-14.697568690524252,13.135026459936944,0.21422781671060098,ANGOLA,NAMIBE,BIBALA
AFRO:ANGOLA:BENGUELA:BOCOIO,-12.352991293341447,14.257624024138543,0.20884678445038973,ANGOLA,BENGUELA,BOCOIO
AFRO:ANGOLA:CUANZA_NORTE:BOLONGONGO,-8.404591543120105,15.097291420362291,0.22506124924640264,ANGOLA,CUANZA_NORTE,BOLONGONGO
AFRO:ANGOLA:CABINDA:BUCO_ZAU,-4.816286413261689,12.52476189952676,0.14732357332441542,ANGOLA,CABINDA,BUCO_ZAU
AFRO:ANGOLA:UIGE:BUENGAS,-6.654930515831536,15.8518458396048,0.24281418519861556,ANGOLA,UIGE,BUENGAS
AFRO:ANGOLA:BENGO:BULA_ATUMBA,-8.66843464051754,14.809479550191316,0.21859616748357222,ANGOLA,BENGO,BULA_ATUMBA
AFRO:ANGOLA:MOXICO:LUMBALA_NGUIMBO_BUNDAS,-14.231356518502428,21.31336838224366,0.20391407880965925,ANGOLA,MOXICO,LUMBALA_NGUIMBO_BUNDAS
AFRO:ANGOLA:UIGE:BUNGO,-7.428952906395973,15.441648056645812,0.23345735879377882,ANGOLA,UIGE,BUNGO
AFRO:ANGOLA:HUAMBO:CAALA,-13.26994315780863,15.566719303879522,0.22767956535021466,ANGOLA,HUAMBO,CAALA
AFRO:ANGOLA:CABINDA:CABINDA,-5.470727850448555,12.36843993869335,0.12321028691585934,ANGOLA,CABINDA,CABINDA
AFRO:ANGOLA:LUNDA_SUL:CACOLO,-10.545217062366223,19.13345373126407,0.21741222943185626,ANGOLA,LUNDA_SUL,CACOLO
AFRO:ANGOLA:HUILA:CACONDA,-13.76597139416419,15.150729333598283,0.2252422534718233,ANGOLA,HUILA,CACONDA
AFRO:ANGOLA:CABINDA:CACONGO,-5.05775738684932,12.24534701233158,0.13624366933649237,ANGOLA,CABINDA,CACONGO
AFRO:ANGOLA:LUANDA:CACUACO,-8.824404531357816,13.450060905244921,0.11301091551780701,ANGOLA,LUANDA,CACUACO
AFRO:ANGOLA:HUILA:CACULA,-14.441440721489823,14.284935107173274,0.22643100051469703,ANGOLA,HUILA,CACULA
AFRO:ANGOLA:MALANJE:CACUSO,-9.509273340531914,15.638384501051352,0.2052454960346222,ANGOLA,MALANJE,CACUSO
AFRO:ANGOLA:CUNENE:CAHAMA,-16.400459673429054,14.262099789559818,0.25352583517777294,ANGOLA,CUNENE,CAHAMA
AFRO:ANGOLA:MALANJE:CAHOMBO,-8.66063608022263,16.64306589169698,0.202464952886817,ANGOLA,MALANJE,CAHOMBO
AFRO:ANGOLA:BENGUELA:CAIMBAMBO,-13.114719723226491,13.905378966140068,0.20321927679738694,ANGOLA,BENGUELA,CAIMBAMBO
AFRO:ANGOLA:CUANDO_CUBANGO:CALAI,-17.372983385825872,19.403593918739258,0.22026549059091155,ANGOLA,CUANDO_CUBANGO,CALAI
AFRO:ANGOLA:MALANJE:CALANDULA,-8.710938122095323,15.994542075721169,0.2094077222326765,ANGOLA,MALANJE,CALANDULA
AFRO:ANGOLA:HUILA:CALUQUEMBE,-13.945612078367382,14.543265535711393,0.22084339588246446,ANGOLA,HUILA,CALUQUEMBE
AFRO:ANGOLA:BIE:CAMACUPA,-12.434714171296344,17.75148550363176,0.22190736254778776,ANGOLA,BIE,CAMACUPA
AFRO:ANGOLA:MOXICO:CAMANONGUE,-11.407267169535661,20.214179496975703,0.20058179046168473,ANGOLA,MOXICO,CAMANONGUE
AFRO:ANGOLA:CUANZA_NORTE:CAMBAMBE,-9.427018289714292,14.496623310067788,0.19043645115741284,ANGOLA,CUANZA_NORTE,CAMBAMBE
AFRO:ANGOLA:LUNDA_NORTE:CAMBULO,-7.913069615384066,21.474982734690823,0.21303817530594965,ANGOLA,LUNDA_NORTE,CAMBULO
AFRO:ANGOLA:MALANJE:CAMBUNDI_CATEMBO,-10.14692005086606,17.820149674343686,0.1978366528386655,ANGOLA,MALANJE,CAMBUNDI_CATEMBO
AFRO:ANGOLA:MOXICO:LUMEJE_CAMEIA,-11.837252847404015,21.239919275650287,0.19057779700161734,ANGOLA,MOXICO,LUMEJE_CAMEIA
AFRO:ANGOLA:NAMIBE:CAMUCUIO,-14.033110258945388,13.034982412891498,0.18730035165722453,ANGOLA,NAMIBE,CAMUCUIO
AFRO:ANGOLA:MALANJE:CANGANDALA,-9.95490369638864,16.65805595586788,0.19784296743219548,ANGOLA,MALANJE,CANGANDALA
AFRO:ANGOLA:UIGE:CANGOLA,-7.878667830439169,15.933992528192961,0.2368875129639156,ANGOLA,UIGE,CANGOLA
AFRO:ANGOLA:LUNDA_NORTE:CAPENDA_CAMULEMBA,-9.603687313258948,18.788901154160982,0.21705991511942874,ANGOLA,LUNDA_NORTE,CAPENDA_CAMULEMBA
AFRO:ANGOLA:CUANZA_SUL:CASSONGUE,-11.818030582522807,14.95693444120705,0.2360696028046689,ANGOLA,CUANZA_SUL,CASSONGUE
AFRO:ANGOLA:BIE:CATABOLA,-12.141110599437159,17.240313121871267,0.22145625795636856,ANGOLA,BIE,CATABOLA
AFRO:ANGOLA:HUAMBO:CATCHIUNGO,-12.742481982675606,16.306988544965332,0.23255138715108234,ANGOLA,HUAMBO,CATCHIUNGO
AFRO:ANGOLA:BENGUELA:CATUMBELA,-12.472084455057121,13.675257423727336,0.15923028063774108,ANGOLA,BENGUELA,CATUMBELA
AFRO:ANGOLA:LUNDA_NORTE:CAUNGULA,-8.350245055723642,18.80322728912847,0.216063967710416,ANGOLA,LUNDA_NORTE,CAUNGULA
AFRO:ANGOLA:LUANDA:CAZENGA,-8.822935315831911,13.300367395563885,0.1170147180557251,ANGOLA,LUANDA,CAZENGA
AFRO:ANGOLA:CUANZA_NORTE:CAZENGO,-9.337669685731871,14.80081754072277,0.20971613872482117,ANGOLA,CUANZA_NORTE,CAZENGO
AFRO:ANGOLA:CUANZA_SUL:CELA,-11.28252172927436,15.303557889280457,0.23637994405860724,ANGOLA,CUANZA_SUL,CELA
AFRO:ANGOLA:HUILA:CHIBIA,-15.236136253817183,13.849803762581498,0.24107737174987792,ANGOLA,HUILA,CHIBIA
AFRO:ANGOLA:HUILA:CHICOMBA,-14.302547972537342,15.01173831738425,0.23675505777007166,ANGOLA,HUILA,CHICOMBA
AFRO:ANGOLA:BIE:CHINGUAR,-12.577818020888735,16.56980091044553,0.22931829329899378,ANGOLA,BIE,CHINGUAR
AFRO:ANGOLA:HUILA:CHIPINDO,-13.893153400350062,15.716183512074496,0.23128656832047695,ANGOLA,HUILA,CHIPINDO
AFRO:ANGOLA:LUNDA_NORTE:CHITATO,-7.5796896090187955,20.844325527017656,0.20230670057415392,ANGOLA,LUNDA_NORTE,CHITATO
AFRO:ANGOLA:BIE:CHITEMBO,-13.474438429255684,17.207920449858477,0.22259126061772824,ANGOLA,BIE,CHITEMBO
AFRO:ANGOLA:BENGUELA:CHONGOROI,-13.60115642283059,13.772252049398604,0.20512948111055654,ANGOLA,BENGUELA,CHONGOROI
AFRO:ANGOLA:CUANZA_SUL:CONDA,-11.176088139212625,14.419340864482761,0.21557858026155863,ANGOLA,CUANZA_SUL,CONDA
AFRO:ANGOLA:CUANDO_CUBANGO:CUANGAR,-17.050962556931996,18.141554810273913,0.23204594070000037,ANGOLA,CUANDO_CUBANGO,CUANGAR
AFRO:ANGOLA:LUNDA_NORTE:CUANGO,-8.587880975843394,18.04212732138682,0.21976717741846674,ANGOLA,LUNDA_NORTE,CUANGO
AFRO:ANGOLA:CUNENE:CUANHAMA,-16.48886559240414,16.308075618748603,0.2503504338488355,ANGOLA,CUNENE,CUANHAMA
AFRO:ANGOLA:BENGUELA:CUBAL,-13.16449298591371,14.330154926188845,0.21841971243581465,ANGOLA,BENGUELA,CUBAL
AFRO:ANGOLA:CUANDO_CUBANGO:CUCHI,-14.691828200345917,16.957694663477014,0.2328943988255092,ANGOLA,CUANDO_CUBANGO,CUCHI
AFRO:ANGOLA:BIE:CUEMBA,-11.823969134861013,18.41336801133593,0.221865315621899,ANGOLA,BIE,CUEMBA
AFRO:ANGOLA:LUNDA_NORTE:CUILO,-8.167260854062619,19.659232479532797,0.20639107682969837,ANGOLA,LUNDA_NORTE,CUILO
AFRO:ANGOLA:ZAIRE:CUIMBA,-6.2170913514743695,14.670534010492785,0.17126766947215188,ANGOLA,ZAIRE,CUIMBA
AFRO:ANGOLA:BIE:CUITO,-12.540486008901834,17.010684361757708,0.22467300916972913,ANGOLA,BIE,CUITO
AFRO:ANGOLA:CUANDO_CUBANGO:CUITO_CUANAVALE,-14.930996031777362,18.825257764637705,0.23377323029032845,ANGOLA,CUANDO_CUBANGO,CUITO_CUANAVALE
AFRO:ANGOLA:MALANJE:CUNDA_DIA_BAZE,-8.694999667837733,17.311959508499548,0.18843458164169127,ANGOLA,MALANJE,CUNDA_DIA_BAZE
AFRO:ANGOLA:BIE:CUNHINGA,-12.000352423224033,16.793253949749204,0.22752992524041069,ANGOLA,BIE,CUNHINGA
AFRO:ANGOLA:CUNENE:CUROCA,-16.919201661128923,13.80313948630133,0.2541818746091137,ANGOLA,CUNENE,CUROCA
AFRO:ANGOLA:HUILA:CUVANGO,-14.224053314045413,16.30461875785459,0.2340614576278719,ANGOLA,HUILA,CUVANGO
AFRO:ANGOLA:CUNENE:CUVELAI,-15.745369512189166,16.126926052585713,0.2437670187677837,ANGOLA,CUNENE,CUVELAI
AFRO:ANGOLA:LUNDA_SUL:DALA,-10.933973305261244,20.345150980555836,0.21072393854694255,ANGOLA,LUNDA_SUL,DALA
AFRO:ANGOLA:UIGE:DAMBA,-6.7578960006947,15.236009496476731,0.2350869250778506,ANGOLA,UIGE,DAMBA
AFRO:ANGOLA:BENGO:DANDE,-8.55968313631483,13.826920749209382,0.17047182254734994,ANGOLA,BENGO,DANDE
AFRO:ANGOLA:BENGO:DEMBOS_QUIBAXE,-8.52286573394022,14.533241521493194,0.20361915781528137,ANGOLA,BENGO,DEMBOS_QUIBAXE
AFRO:ANGOLA:CUANDO_CUBANGO:DIRICO,-17.519556785393732,20.840735805223783,0.20493920540967525,ANGOLA,CUANDO_CUBANGO,DIRICO
AFRO:ANGOLA:CUANZA_SUL:EBO,-10.955850329016451,14.719773099003858,0.2363844877950261,ANGOLA,CUANZA_SUL,EBO
AFRO:ANGOLA:HUAMBO:ECUNHA,-12.54867085275848,15.48359146561416,0.22944895972668283,ANGOLA,HUAMBO,ECUNHA
AFRO:ANGOLA:HUILA:GAMBOS,-15.825556530286697,14.054377192593977,0.2502317957334881,ANGOLA,HUILA,GAMBOS
AFRO:ANGOLA:BENGUELA:GANDA,-13.131694859385014,14.72154705952477,0.22054824563954445,ANGOLA,BENGUELA,GANDA
AFRO:ANGOLA:CUANZA_NORTE:GOLUNGO_ALTO,-9.105162797730419,14.640688102846145,0.20473642627398175,ANGOLA,CUANZA_NORTE,GOLUNGO_ALTO
AFRO:ANGOLA:HUAMBO:HUAMBO,-12.843558482352515,15.780253787195747,0.22638955116271972,ANGOLA,HUAMBO,HUAMBO
AFRO:ANGOLA:HUILA:HUMPATA,-15.102898340332017,13.35783642830653,0.22910477751392427,ANGOLA,HUILA,HUMPATA
AFRO:ANGOLA:LUANDA:ICOLO_E_BENGO,-9.175433787129744,13.845443754450764,0.1337828072515027,ANGOLA,LUANDA,ICOLO_E_BENGO
AFRO:ANGOLA:LUANDA:INGOMBOTA,-8.795873088991039,13.238236188885681,0.10943713817883524,ANGOLA,LUANDA,INGOMBOTA
AFRO:ANGOLA:HUILA:JAMBA,-14.819615588079767,15.815163006834144,0.2400867284845423,ANGOLA,HUILA,JAMBA
AFRO:ANGOLA:LUANDA:KILAMBA_KIAXI,-8.874070877460609,13.269144452330853,0.1130346965789795,ANGOLA,LUANDA,KILAMBA_KIAXI
AFRO:ANGOLA:MOXICO:LEUA,-11.746741982324895,20.561255663478775,0.1989334681394289,ANGOLA,MOXICO,LEUA
AFRO:ANGOLA:CUANZA_SUL:LIBOLO,-10.063336094711186,14.96293712039709,0.2363039811676888,ANGOLA,CUANZA_SUL,LIBOLO
AFRO:ANGOLA:BENGUELA:LOBITO,-12.10635340840814,13.86606647798977,0.1705874413828696,ANGOLA,BENGUELA,LOBITO
AFRO:ANGOLA:HUAMBO:LONDUIMBALE,-12.236577169312762,15.276670170008737,0.23184197906375859,ANGOLA,HUAMBO,LONDUIMBALE
AFRO:ANGOLA:HUAMBO:LONGONJO,-13.09263511903424,15.216408967282643,0.2277265215334685,ANGOLA,HUAMBO,LONGONJO
AFRO:ANGOLA:LUNDA_NORTE:LOVUA,-7.313398666685858,20.129521738396562,0.20377086548831877,ANGOLA,LUNDA_NORTE,LOVUA
AFRO:ANGOLA:MOXICO:LUACANO,-11.658591099910451,22.0370027561082,0.1861706491223645,ANGOLA,MOXICO,LUACANO
AFRO:ANGOLA:MOXICO:LUAU,-10.919007023200237,21.99431211009497,0.19315414610873446,ANGOLA,MOXICO,LUAU
AFRO:ANGOLA:LUNDA_NORTE:LUBALO,-9.17015849793392,19.199526961744244,0.21218869376356583,ANGOLA,LUNDA_NORTE,LUBALO
AFRO:ANGOLA:HUILA:LUBANGO,-14.805152565746692,13.729311528238078,0.225745783911811,ANGOLA,HUILA,LUBANGO
AFRO:ANGOLA:CUANZA_NORTE:LUCALA,-9.182231755009893,15.248713872955394,0.23362714697675005,ANGOLA,CUANZA_NORTE,LUCALA
AFRO:ANGOLA:LUNDA_NORTE:LUCAPA,-8.538640339835803,20.392310219209307,0.20649004257420372,ANGOLA,LUNDA_NORTE,LUCAPA
AFRO:ANGOLA:MOXICO:LUCHAZES,-13.72978085797931,19.505468422257266,0.20294638245024477,ANGOLA,MOXICO,LUCHAZES
AFRO:ANGOLA:MOXICO:MOXICO_LUENA,-12.317252639637966,19.756750353538486,0.20558914432997852,ANGOLA,MOXICO,MOXICO_LUENA
AFRO:ANGOLA:MALANJE:LUQUEMBO,-10.791648437529648,17.363522306407937,0.19931192102299533,ANGOLA,MALANJE,LUQUEMBO
AFRO:ANGOLA:LUANDA:MAIANGA,-8.85792866450442,13.224218296390722,0.12048174858093262,ANGOLA,LUANDA,MAIANGA
AFRO:ANGOLA:MALANJE:MALANJE,-9.477082795937093,16.34740156947598,0.1941074534698769,ANGOLA,MALANJE,MALANJE
AFRO:ANGOLA:UIGE:MAQUELA_DO_ZOMBO,-6.122267361184741,15.494024819878115,0.23840894004045907,ANGOLA,UIGE,MAQUELA_DO_ZOMBO
AFRO:ANGOLA:MALANJE:MARIMBA,-8.187817950371343,17.10772813690997,0.19559343200793367,ANGOLA,MALANJE,MARIMBA
AFRO:ANGOLA:MALANJE:MASSANGO,-7.792270177195028,16.585192528677894,0.20958009227793264,ANGOLA,MALANJE,MASSANGO
AFRO:ANGOLA:HUILA:MATALA,-15.265981210017118,15.151707689330674,0.24373582980276523,ANGOLA,HUILA,MATALA
AFRO:ANGOLA:CUANDO_CUBANGO:MAVINGA,-16.11533775670741,20.253366119493815,0.2213052804799908,ANGOLA,CUANDO_CUBANGO,MAVINGA
AFRO:ANGOLA:ZAIRE:MBANZA_CONGO,-6.324277089313543,14.175761004278316,0.1533009307747645,ANGOLA,ZAIRE,MBANZA_CONGO
AFRO:ANGOLA:CUANDO_CUBANGO:MENONGUE,-15.200029566805222,17.732724446285346,0.2404435061903858,ANGOLA,CUANDO_CUBANGO,MENONGUE
AFRO:ANGOLA:UIGE:MILUNGA,-7.076927915136153,16.596306912842667,0.2400994403494729,ANGOLA,UIGE,MILUNGA
AFRO:ANGOLA:UIGE:MUCABA,-7.183036721304476,15.089311488679604,0.23121311975562053,ANGOLA,UIGE,MUCABA
AFRO:ANGOLA:MALANJE:CACULAMA_MUCARI,-9.476326170884715,16.88901100902372,0.19514338397979736,ANGOLA,MALANJE,CACULAMA_MUCARI
AFRO:ANGOLA:LUNDA_SUL:MUCONDA,-10.167580145791053,21.407862420347357,0.2022907777476564,ANGOLA,LUNDA_SUL,MUCONDA
AFRO:ANGOLA:HUAMBO:MUNGO,-11.77131937159354,16.213566290557164,0.2315476876372224,ANGOLA,HUAMBO,MUNGO
AFRO:ANGOLA:CUANZA_SUL:MUSSENDE,-10.27960890509834,15.977894721965885,0.22955951151794662,ANGOLA,CUANZA_SUL,MUSSENDE
AFRO:ANGOLA:BIE:NHAREA,-11.311801793977757,17.143488145887893,0.22098033859207106,ANGOLA,BIE,NHAREA
AFRO:ANGOLA:CUNENE:NAMACUNDE,-17.0766250436974,16.600054626787397,0.24947003280907346,ANGOLA,CUNENE,NAMACUNDE
AFRO:ANGOLA:BENGO:NAMBUANGONGO,-8.067777916704626,14.240710261430449,0.19165976942693433,ANGOLA,BENGO,NAMBUANGONGO
AFRO:ANGOLA:NAMIBE:NAMIBE,-14.719031176635642,12.452123539672975,0.17616587300349423,ANGOLA,NAMIBE,NAMIBE
AFRO:ANGOLA:CUANDO_CUBANGO:NANCOVA,-16.372814990668772,18.704972649084134,0.2310454297065735,ANGOLA,CUANDO_CUBANGO,NANCOVA
AFRO:ANGOLA:UIGE:NEGAGE,-7.863457876976334,15.365487840344768,0.22835296914932576,ANGOLA,UIGE,NEGAGE
AFRO:ANGOLA:LUANDA:NEVES_BENDINHA,-9.11310799625335,13.150881495864546,0.12672447888747507,ANGOLA,LUANDA,NEVES_BENDINHA
AFRO:ANGOLA:LUANDA:NGOLA_QUILUANGE,-8.940860557416356,13.252951442993282,0.10709654808044433,ANGOLA,LUANDA,NGOLA_QUILUANGE
AFRO:ANGOLA:CUANZA_NORTE:GONGUEMBO,-8.922957204053695,14.902646181272946,0.21723736161452073,ANGOLA,CUANZA_NORTE,GONGUEMBO
AFRO:ANGOLA:ZAIRE:NOQUI,-6.158939696048932,13.56024513102543,0.1451910181633104,ANGOLA,ZAIRE,NOQUI
AFRO:ANGOLA:ZAIRE:NZETO,-7.353786784940249,13.400982576733938,0.15098734620176715,ANGOLA,ZAIRE,NZETO
AFRO:ANGOLA:CUNENE:OMBADJA,-16.76123086829334,14.944412667174724,0.2520158004760742,ANGOLA,CUNENE,OMBADJA
AFRO:ANGOLA:BENGO:PANGO_ALUQUEM,-8.767274313932884,14.459065747881317,0.19172452790396555,ANGOLA,BENGO,PANGO_ALUQUEM
AFRO:ANGOLA:CUANZA_SUL:PORTO_AMBOIM,-10.62417218197845,13.91415339069147,0.1781972821916853,ANGOLA,CUANZA_SUL,PORTO_AMBOIM
AFRO:ANGOLA:UIGE:PURI,-7.673641149673447,15.676563839473506,0.2351714429855347,ANGOLA,UIGE,PURI
AFRO:ANGOLA:MALANJE:QUELA,-9.330027792833906,17.274310652686935,0.19287695449532816,ANGOLA,MALANJE,QUELA
AFRO:ANGOLA:CUANZA_SUL:QUIBALA,-10.692436624469254,15.303137356078093,0.23880302191753777,ANGOLA,CUANZA_SUL,QUIBALA
AFRO:ANGOLA:CUANZA_NORTE:QUICULUNGO,-8.53517191153448,15.311717717672373,0.22593824598524306,ANGOLA,CUANZA_NORTE,QUICULUNGO
AFRO:ANGOLA:CUANZA_SUL:QUILENDA,-10.533582505833765,14.337822857269336,0.19889303669176603,ANGOLA,CUANZA_SUL,QUILENDA
AFRO:ANGOLA:HUILA:QUILENGUES,-14.125439415244971,13.920900708521781,0.2195170991359613,ANGOLA,HUILA,QUILENGUES
AFRO:ANGOLA:UIGE:QUIMBELE,-6.35425645062791,16.35836915453442,0.2420339209143795,ANGOLA,UIGE,QUIMBELE
AFRO:ANGOLA:HUILA:QUIPUNGO,-15.110028760512217,14.568837341081938,0.2405121717195253,ANGOLA,HUILA,QUIPUNGO
AFRO:ANGOLA:MALANJE:QUIRIMA,-11.075963864072538,18.265959385615403,0.19888007606556213,ANGOLA,MALANJE,QUIRIMA
AFRO:ANGOLA:LUANDA:QUISSAMA,-9.826042934573984,13.83064986098472,0.13665326747362827,ANGOLA,LUANDA,QUISSAMA
AFRO:ANGOLA:UIGE:QUITEXE,-8.08612786329822,14.90678257340127,0.22383546197651238,ANGOLA,UIGE,QUITEXE
AFRO:ANGOLA:MALANJE:KIUABA_NZOJI,-9.051988126762659,16.45563386892951,0.2010283461920649,ANGOLA,MALANJE,KIUABA_NZOJI
AFRO:ANGOLA:LUANDA:RANGEL,-8.82768870887371,13.262460830743622,0.0,ANGOLA,LUANDA,RANGEL
AFRO:ANGOLA:CUANDO_CUBANGO:RIVUNGO,-16.849884660423378,21.94843738384028,0.21498525521761824,ANGOLA,CUANDO_CUBANGO,RIVUNGO
AFRO:ANGOLA:LUANDA:SAMBA,-8.880239664811626,13.194327671882643,0.10575592994689942,ANGOLA,LUANDA,SAMBA
AFRO:ANGOLA:CUANZA_NORTE:SAMBA_CAJU,-8.833773230747562,15.492329560304404,0.233634429268215,ANGOLA,CUANZA_NORTE,SAMBA_CAJU
AFRO:ANGOLA:LUANDA:SAMBIZANGA,-8.796633866896578,13.278519894048168,0.13144633293151856,ANGOLA,LUANDA,SAMBIZANGA
AFRO:ANGOLA:UIGE:SANZA_POMBO,-7.254668540576119,16.054309850304918,0.24181481481114506,ANGOLA,UIGE,SANZA_POMBO
AFRO:ANGOLA:LUNDA_SUL:SAURIMO,-9.512385045344411,20.631164739005275,0.21005982867272668,ANGOLA,LUNDA_SUL,SAURIMO
AFRO:ANGOLA:CUANZA_SUL:SELES,-11.463956580703178,14.480696570517539,0.2221001066910593,ANGOLA,CUANZA_SUL,SELES
AFRO:ANGOLA:ZAIRE:SOYO,-6.260984749716753,12.797633772114962,0.13394657191733889,ANGOLA,ZAIRE,SOYO
AFRO:ANGOLA:UIGE:SONGO,-7.169675050865074,14.796601053451592,0.2266788154884621,ANGOLA,UIGE,SONGO
AFRO:ANGOLA:CUANZA_SUL:SUMBE,-11.543195908840536,14.045874164373583,0.19020391847669466,ANGOLA,CUANZA_SUL,SUMBE
AFRO:ANGOLA:LUANDA:TALATONA,-8.999819926720965,13.271566000214799,0.10693265597025553,ANGOLA,LUANDA,TALATONA
AFRO:ANGOLA:HUAMBO:TCHIKALA_TCHOLOHANGA,-12.962144576736735,16.079037964285003,0.2322177704561104,ANGOLA,HUAMBO,TCHIKALA_TCHOLOHANGA
AFRO:ANGOLA:HUAMBO:TCHINJENJE,-12.830237061989077,14.926893501191389,0.2280333203685527,ANGOLA,HUAMBO,TCHINJENJE
AFRO:ANGOLA:ZAIRE:TOMBOCO,-6.725122383773342,13.34989663769474,0.14887305288824415,ANGOLA,ZAIRE,TOMBOCO
AFRO:ANGOLA:NAMIBE:TOMBUA,-16.567474976988915,12.361613390478606,0.2210469092035586,ANGOLA,NAMIBE,TOMBUA
AFRO:ANGOLA:HUAMBO:UKUMA,-12.761065040807132,15.143118068669226,0.2308257081773546,ANGOLA,HUAMBO,UKUMA
AFRO:ANGOLA:UIGE:UIGE,-7.605553370649701,15.078340280115325,0.2228686506097967,ANGOLA,UIGE,UIGE
AFRO:ANGOLA:LUANDA:VIANA,-9.00556998761841,13.39816020588,0.11074869704969002,ANGOLA,LUANDA,VIANA
AFRO:ANGOLA:NAMIBE:VIREI,-15.826223576709149,12.929155232715743,0.22848361894329247,ANGOLA,NAMIBE,VIREI
AFRO:ANGOLA:LUNDA_NORTE:XA_MUTEBA,-9.303312514751493,17.83608947196592,0.21156385828604204,ANGOLA,LUNDA_NORTE,XA_MUTEBA
AFRO:BURKINA_FASO:BANFORA:BANFORA,10.364698068266305,-4.777447346944215,0.20988072917885975,BURKINA_FASO,BANFORA,BANFORA
AFRO:BURKINA_FASO:KAYA:BARSALOGHO,13.58282422335593,-1.0265152614943003,0.2632420290186164,BURKINA_FASO,KAYA,BARSALOGHO
AFRO:BURKINA_FASO:OUAGADOUGOU:BASKUY,12.36480546216396,-1.528420798814982,0.1571055030822754,BURKINA_FASO,OUAGADOUGOU,BASKUY
AFRO:BURKINA_FASO:GAOUA:BATIE,9.875508438738576,-2.9559840358418517,0.21306501100229663,BURKINA_FASO,GAOUA,BATIE
AFRO:BURKINA_FASO:TENKODOGO:BITTOU,11.351109632952527,-0.2866577969967839,0.22468605662501137,BURKINA_FASO,TENKODOGO,BITTOU
AFRO:BURKINA_FASO:FADA:BOGANDE,12.786842408576721,0.07615146957509372,0.28744040107038477,BURKINA_FASO,FADA,BOGANDE
AFRO:BURKINA_FASO:OUAGADOUGOU:BOGODOGO,12.293853784775228,-1.321360954066734,0.17655378920691356,BURKINA_FASO,OUAGADOUGOU,BOGODOGO
AFRO:BURKINA_FASO:DEDOUGOU:BOROMO,11.721190785940307,-3.072449667482421,0.23994523895121067,BURKINA_FASO,DEDOUGOU,BOROMO
AFRO:BURKINA_FASO:OUAGADOUGOU:BOULMIOUGOU,12.246414784882653,-1.6668655233435767,0.1769663049697876,BURKINA_FASO,OUAGADOUGOU,BOULMIOUGOU
AFRO:BURKINA_FASO:KAYA:BOULSA,12.761284203257057,-0.48886027761086487,0.2539801643308529,BURKINA_FASO,KAYA,BOULSA
AFRO:BURKINA_FASO:ZINIARE:BOUSSE,12.624594560532802,-1.811749246756807,0.22979451323208744,BURKINA_FASO,ZINIARE,BOUSSE
AFRO:BURKINA_FASO:KAYA:BOUSSOUMA,12.83703107427557,-1.0513209692509136,0.24068858726737424,BURKINA_FASO,KAYA,BOUSSOUMA
AFRO:BURKINA_FASO:BOBO:DAFRA,11.144454799499005,-4.182508136856066,0.21074216495860706,BURKINA_FASO,BOBO,DAFRA
AFRO:BURKINA_FASO:BOBO:DANDE,11.659172436321905,-4.387725502799357,0.22076385648322827,BURKINA_FASO,BOBO,DANDE
AFRO:BURKINA_FASO:GAOUA:DANO,11.08068738925173,-3.021670779791384,0.2205845006306966,BURKINA_FASO,GAOUA,DANO
